Date UTC,Date Site,site-ESR2-Pset (max),site-ESR2-UnitsOnline (max),site-ESR2-BESSkW (max),site-ESR2-AllowedMaxP (max),site-ESR2-AllowedMinP (max),site-ESR2-PCS_P (max),meter-ESR2  meter_1-kW (max),meter-ESR2  meter_1-kVAR (max),meter-ESR2  meter_1-Voltage (max),meter-ESR2  meter_1-PF (max),meter-ESR2  meter_1-Hz (max),site-ESR2-Qset (max),site-ESR2-PCS_Q (max),site-ESR2-AllowedMaxQ (max),site-ESR2-AllowedMinQ (max),site-ESR2-HS-CONTROL-P (max),site-ESR2-HS-CONTROL-Q (max),site-ESR2-RTAC_P (max),site-ESR2-RTAC_Q (max),site-ESR2-AllowedMaxQ (max),site-ESR2-AllowedMinQ (max),site-ESR2-AllowedMaxP (max),site-ESR2-AllowedMinP (max),rtac-ESR2  rtac_1-FROM_NORCAL_MPC_AVR_Status_for_BUS_1_feeders (max),rtac-ESR2  rtac_1-FROM_NORCAL_MPC_AVR_Status_for_BUS_2_feeders (max)
2026-05-08T11:46:56.000+00:00,2026-05-08T06:46:56.000-05:00,0,46,349,631.2,-150000,631.2,208.150803,-319.072784,354.84729,0.154287,59.981571,0,-393.773336,162268.0544,-162263.4256,631.2,-392.991579,630,10,1,1,,,,
2026-05-08T11:46:58.000+00:00,2026-05-08T06:46:58.000-05:00,0,46,352,631.2,-150000,631.2,208.150803,-319.072784,354.798533,0.154287,59.981571,0,-395.502487,162257.9552,-162252.4848,631.2,-390.576671,90,10,1,1,,,,
2026-05-08T11:47:00.000+00:00,2026-05-08T06:47:00.000-05:00,0,46,355,631.2,-150000,631.2,208.853104,-319.072784,354.800303,0.154287,59.981571,0,-1833.251192,162180.528,-161970.128,631.2,-1820.56656,630,-1360,1,1,,,,
2026-05-08T11:47:02.000+00:00,2026-05-08T06:47:02.000-05:00,0,46,351,631.2,-150000,631.2,183.694214,2208.191406,354.866313,0.080415,59.981571,0,-1809.201357,161997.9008,-161949.5088,631.2,-412.78169,630,-1360,1,1,,,,
2026-05-08T11:47:04.000+00:00,2026-05-08T06:47:04.000-05:00,0,46,346,631.2,-150000,631.2,215.09285,1793.589355,354.712087,0.12093,59.981571,0,-406.154927,162144.76,-161991.168,631.2,-402.407432,630,10,1,1,,,,
2026-05-08T11:47:06.000+00:00,2026-05-08T06:47:06.000-05:00,0,46,349,631.2,-150000,631.2,215.09285,-312.933807,354.727671,0.15492,59.981571,0,-396.332999,162244.0688,-162223.8704,631.2,-391.212239,100,10,1,1,,,,
2026-05-08T11:47:08.000+00:00,2026-05-08T06:47:08.000-05:00,0,46,281,631.2,-150000,631.2,215.09285,-312.933807,354.754171,0.15492,59.981571,0,-397.470664,162221.7664,-162218.4,631.2,-393.138212,-30,10,1,1,,,,
2026-05-08T11:47:10.000+00:00,2026-05-08T06:47:10.000-05:00,0,46,285,631.2,-150000,631.2,214.553406,-317.534515,354.731608,0.158158,59.981571,0,-1664.902182,162236.0736,-162155.7008,631.2,-998.801337,-90,-1240,1,1,,,,
2026-05-08T11:47:12.000+00:00,2026-05-08T06:47:12.000-05:00,0,46,332,631.2,-150000,631.2,191.656433,1637.070801,354.759104,0.107429,59.981571,0,-1001.919426,162077.432,-162041.2432,631.2,-995.824901,70,-550,1,1,,,,
2026-05-08T11:47:14.000+00:00,2026-05-08T06:47:14.000-05:00,0,46,339,631.2,-150000,631.2,191.656433,1268.547729,354.712351,0.137174,59.981571,0,-995.755795,162187.2608,-162148.5472,631.2,3797.987611,630,-520,1,1,,,,
2026-05-08T11:47:16.000+00:00,2026-05-08T06:47:16.000-05:00,0,46,341,631.2,-150000,631.2,203.699509,1281.164917,354.79303,0.137174,59.981571,0,4050.362219,162224.2912,-162197.7808,631.2,5424.887611,630,10,1,1,,,,
2026-05-08T11:47:18.000+00:00,2026-05-08T06:47:18.000-05:00,0,46,343,631.2,-150000,631.2,203.699509,1281.164917,354.850515,0.149449,59.981571,0,-2012.787574,162252.4848,-162156.1216,631.2,-435.187574,630,-2550,1,1,,,,
2026-05-08T11:47:20.000+00:00,2026-05-08T06:47:20.000-05:00,0,46,343,631.2,-150000,631.2,215.69136,2797.904541,354.857351,0.149449,59.981571,0,-1737.898896,161899.8544,-161782.872,631.2,-1725.475904,630,-1280,1,1,,,,
2026-05-08T11:47:22.000+00:00,2026-05-08T06:47:22.000-05:00,0,46,339,631.2,-150000,631.2,191.765381,2797.904541,354.659536,0.106073,59.983021,0,-439.135848,162029.04,-161936.8848,631.2,-431.023798,630,10,1,1,,,,
2026-05-08T11:47:24.000+00:00,2026-05-08T06:47:24.000-05:00,0,46,338,631.2,-150000,631.2,214.138611,1694.367554,354.858622,0.155222,59.983021,0,-431.023798,162297.0896,-162161.1712,631.2,-424.952718,630,10,1,1,,,,
2026-05-08T11:47:26.000+00:00,2026-05-08T06:47:26.000-05:00,0,46,336,631.2,-150000,631.2,202.585968,1322.064453,354.718801,0.135033,59.992386,0,-2268.012682,162151.9136,-162066.4912,631.2,-1071.718661,630,-1810,1,1,,,,
2026-05-08T11:47:28.000+00:00,2026-05-08T06:47:28.000-05:00,0,46,348,631.2,-150000,631.2,181.151138,2128.254883,354.706533,0.081376,59.992386,0,-1832.113785,161958.7664,-161903.6416,631.2,-1831.791873,630,-1390,1,1,,,,
2026-05-08T11:47:30.000+00:00,2026-05-08T06:47:30.000-05:00,0,46,341,631.2,-150000,631.2,181.151138,2128.254883,354.690715,0.097643,59.992386,0,-399.795552,161984.0144,-161953.296,631.2,-398.568684,630,10,1,1,,,,
2026-05-08T11:47:32.000+00:00,2026-05-08T06:47:32.000-05:00,0,46,328,631.2,-150000,631.2,212.645874,-308.729034,354.737366,0.155199,59.992386,0,-385.841121,162244.9104,-162186.84,631.2,-385.841121,630,10,1,1,,,,
2026-05-08T11:47:34.000+00:00,2026-05-08T06:47:34.000-05:00,0,46,326,631.2,-150000,631.2,209.40358,-319.049011,354.721242,0.154141,59.992386,0,-381.101604,162253.7472,-162242.8064,631.2,-381.101604,630,10,1,1,,,,
2026-05-08T11:47:36.000+00:00,2026-05-08T06:47:36.000-05:00,0,46,333,631.2,-150000,631.2,203.99884,1372.93335,354.81778,0.131878,59.992386,0,-1249.840452,162202.8304,-162144.76,631.2,-1232.246398,630,-810,1,1,,,,
2026-05-08T11:47:38.000+00:00,2026-05-08T06:47:38.000-05:00,0,46,334,631.2,-150000,631.2,189.926514,2956.166016,354.75827,0.131878,59.992386,0,-3218.831385,161914.1616,-161770.248,631.2,-3217.307209,630,-2750,1,1,,,,
2026-05-08T11:47:40.000+00:00,2026-05-08T06:47:40.000-05:00,0,46,333,631.2,-150000,631.2,163.204865,3002.80542,354.581187,0.053452,60.003853,0,-402.232318,161746.2624,-161727.7472,631.2,-399.802179,630,10,1,1,,,,
2026-05-08T11:47:42.000+00:00,2026-05-08T06:47:42.000-05:00,0,46,325,631.2,-150000,631.2,212.820816,3017.841553,354.743988,0.160798,60.003853,0,-385.994644,162304.2432,-161914.5824,631.2,-383.169643,630,10,1,1,,,,
2026-05-08T11:47:44.000+00:00,2026-05-08T06:47:44.000-05:00,0,46,324,631.2,-150000,631.2,207.858337,-316.791748,355.023814,0.158484,60.016041,0,-377.304698,162326.9664,-162228.0784,631.2,-376.840005,630,10,1,1,,,,
2026-05-08T11:47:46.000+00:00,2026-05-08T06:47:46.000-05:00,0,46,186,631.2,-150000,367.135995,1520.305908,3218.489014,354.588359,0.158484,60.016041,0,-3139.193019,162111.9376,-161877.1312,631.2,-3114.23122,-470,-2690,1,1,,,,
2026-05-08T11:47:48.000+00:00,2026-05-08T06:47:48.000-05:00,0,46,215,631.2,-150000,631.2,424.327362,2826.857178,354.651072,0.149239,60.016041,0,-3172.891534,161784.1344,-161745,631.2,-3167.983433,630,-2690,1,1,,,,
2026-05-08T11:47:50.000+00:00,2026-05-08T06:47:50.000-05:00,0,46,218,631.2,-150000,392.835304,2605.496094,3033.054443,354.607239,0.647215,60.016041,0,-422.072339,162024.4112,-161739.5296,394.898547,-420.182863,-460,10,1,1,,,,
2026-05-08T11:47:52.000+00:00,2026-05-08T06:47:52.000-05:00,0,46,102,631.2,-150000,631.2,446.810486,-303.131073,354.828715,0.31725,60.016041,0,-410.432998,162239.8608,-162238.5984,631.2,-409.483399,630,10,1,1,,,,
2026-05-08T11:47:54.000+00:00,2026-05-08T06:47:54.000-05:00,0,46,327,631.2,-150000,631.2,213.026947,-314.125519,354.844065,0.159941,60.016041,0,-623.514565,162268.4752,-162242.8064,631.2,-407.905284,630,-210,1,1,,,,
2026-05-08T11:47:56.000+00:00,2026-05-08T06:47:56.000-05:00,0,46,336,631.2,-150000,631.2,213.026947,438.421204,354.748647,0.149282,60.016041,0,-2307.465727,162172.9536,-162106.4672,631.2,-621.6347,630,-1870,1,1,,,,
2026-05-08T11:47:58.000+00:00,2026-05-08T06:47:58.000-05:00,0,46,340,631.2,-150000,631.2,181.027481,2175.82666,354.591288,0.079502,60.016041,0,-400.469933,161949.5088,-161928.8896,631.2,-396.707576,630,10,1,1,,,,
2026-05-08T11:48:00.000+00:00,2026-05-08T06:48:00.000-05:00,0,46,343,631.2,-150000,631.2,208.592926,-310.779877,354.821635,0.151362,60.016041,0,-387.635387,162260.9008,-162226.3952,631.2,-387.002009,630,10,1,1,,,,
2026-05-08T11:48:02.000+00:00,2026-05-08T06:48:02.000-05:00,0,46,348,631.2,-150000,631.2,208.592926,-326.808777,354.778229,0.151362,60.016041,0,-394.39804,162270.1584,-162255.0096,631.2,-390.70141,630,10,1,1,,,,
2026-05-08T11:48:04.000+00:00,2026-05-08T06:48:04.000-05:00,0,46,350,631.2,-150000,631.2,208.592926,3425.053467,354.780162,0.151362,60.016041,0,-1600.455929,161916.6864,-161631.8048,631.2,-1597.274115,630,-1150,1,1,,,,
2026-05-08T11:48:06.000+00:00,2026-05-08T06:48:06.000-05:00,0,46,345,631.2,-150000,631.2,189.433044,3456.585693,354.813924,0.106821,60.016041,0,-407.170392,162079.1152,-161809.8032,631.2,-404.185253,630,10,1,1,,,,
2026-05-08T11:48:08.000+00:00,2026-05-08T06:48:08.000-05:00,0,46,348,631.2,-150000,631.2,211.799133,-287.217133,354.851379,0.156451,60.016041,0,-400.694207,162259.2176,-162158.6464,631.2,-392.703706,630,10,1,1,,,,
2026-05-08T11:48:10.000+00:00,2026-05-08T06:48:10.000-05:00,0,46,348,631.2,-150000,631.2,211.799133,1993.18396,354.780446,0.156451,60.016041,0,-2109.539298,162136.344,-161946.984,631.2,-2104.299179,630,-1670,1,1,,,,
2026-05-08T11:48:12.000+00:00,2026-05-08T06:48:12.000-05:00,0,46,349,631.2,-150000,631.2,188.696289,2056.688232,354.671509,0.089351,60.016041,0,-432.789425,161983.5936,-161954.5584,631.2,-429.137575,630,10,1,1,,,,
2026-05-08T11:48:14.000+00:00,2026-05-08T06:48:14.000-05:00,0,46,343,631.2,-150000,631.2,206.974396,2090.933838,354.758464,0.153075,60.016041,0,-418.091433,162201.9888,-162010.5248,631.2,-414.160404,630,10,1,1,,,,
2026-05-08T11:48:16.000+00:00,2026-05-08T06:48:16.000-05:00,0,46,347,631.2,-150000,631.2,206.974396,-317.641388,354.757955,0.153075,60.016041,0,-403.363031,162258.7968,-162234.8112,631.2,-397.733004,630,10,1,1,,,,
2026-05-08T11:48:18.000+00:00,2026-05-08T06:48:18.000-05:00,0,46,356,631.2,-150000,631.2,212.159973,-317.641388,354.895365,0.153075,60.016041,0,-392.243025,162288.2528,-162252.4848,631.2,-391.607836,630,10,1,1,,,,
2026-05-08T11:48:20.000+00:00,2026-05-08T06:48:20.000-05:00,0,46,361,631.2,-150000,631.2,212.159973,2780.507568,354.693237,0.139545,60.016041,0,-1621.27367,162228.92,-162102.2592,631.2,-396.491308,630,-1210,1,1,,,,
2026-05-08T11:48:22.000+00:00,2026-05-08T06:48:22.000-05:00,0,46,326,631.2,-150000,338.599423,500.08374,1627.439819,354.62911,0.110912,60.01712,0,-379.582106,162108.5712,-161992.8512,342.216094,-378.832789,-520,10,1,1,,,,
2026-05-08T11:48:24.000+00:00,2026-05-08T06:48:24.000-05:00,0,46,46,631.2,-150000,487.306219,500.08374,-329.711487,354.758392,0.354901,60.01712,0,-381.18977,162245.752,-162239.0192,487.883753,-378.507772,-370,10,1,1,,,,
2026-05-08T11:48:26.000+00:00,2026-05-08T06:48:26.000-05:00,0,46,174,631.2,-150000,631.2,347.052277,-329.711487,354.808787,0.250362,60.01712,0,-1959.625615,162241.1232,-162176.7408,631.2,-379.693204,630,-1540,1,1,,,,
2026-05-08T11:48:28.000+00:00,2026-05-08T06:48:28.000-05:00,0,46,329,631.2,-150000,631.2,183.325775,1844.246704,354.565399,0.094344,60.01712,0,-3559.57246,161992.0096,-161891.4384,631.2,-1995.104139,630,-3080,1,1,,,,
2026-05-08T11:48:30.000+00:00,2026-05-08T06:48:30.000-05:00,0,46,342,631.2,-150000,631.2,160.974869,3230.489502,354.572795,0.053395,60.01712,0,-429.993213,161757.2032,-161724.3808,631.2,-424.074359,630,10,1,1,,,,
2026-05-08T11:48:32.000+00:00,2026-05-08T06:48:32.000-05:00,0,46,336,631.2,-150000,631.2,219.315643,-315.369507,354.894897,0.162137,60.01712,0,-416.358569,162266.792,-162133.8192,631.2,-412.611214,630,10,1,1,,,,
2026-05-08T11:48:34.000+00:00,2026-05-08T06:48:34.000-05:00,0,46,345,631.2,-150000,631.2,207.524002,-315.369507,354.816508,0.151283,60.01712,0,-411.174935,162233.128,-162219.6624,631.2,-408.230593,630,10,1,1,,,,
2026-05-08T11:48:36.000+00:00,2026-05-08T06:48:36.000-05:00,0,46,342,631.2,-150000,631.2,207.524002,1987.047119,354.614553,0.149041,60.01712,0,-2128.238772,162068.1744,-161922.1568,631.2,-2126.543841,630,-1670,1,1,,,,
2026-05-08T11:48:38.000+00:00,2026-05-08T06:48:38.000-05:00,0,46,341,631.2,-150000,631.2,176.886658,2018.961182,354.784536,0.085058,60.01712,0,-401.096567,161937.7264,-161911.6368,631.2,-395.105673,630,10,1,1,,,,
2026-05-08T11:48:40.000+00:00,2026-05-08T06:48:40.000-05:00,0,46,334,631.2,-150000,631.2,226.304611,2189.698242,354.691589,0.174987,60.01712,0,-396.031983,162181.7904,-162052.184,631.2,-394.461952,630,10,1,1,,,,
2026-05-08T11:48:42.000+00:00,2026-05-08T06:48:42.000-05:00,0,46,336,631.2,-150000,631.2,207.137772,1559.240479,354.611237,0.174987,60.01712,0,-419.640166,162053.0256,-161920.8944,631.2,598.701941,630,10,1,1,,,,
2026-05-08T11:48:44.000+00:00,2026-05-08T06:48:44.000-05:00,0,46,328,631.2,-150000,631.2,212.54454,2414.20459,354.960144,0.153375,60.01712,0,-405.42061,162244.0688,-162071.12,631.2,-400.478323,630,10,1,1,,,,
2026-05-08T11:48:46.000+00:00,2026-05-08T06:48:46.000-05:00,0,46,329,631.2,-150000,631.2,212.54454,1985.955566,354.937134,0.153375,60.01712,0,-2111.103375,162247.856,-161997.9008,631.2,-2109.596606,630,-1670,1,1,,,,
2026-05-08T11:48:48.000+00:00,2026-05-08T06:48:48.000-05:00,0,46,339,631.2,-150000,631.2,183.331284,1996.568481,354.740173,0.086805,60.01712,0,-5514.428092,161910.3744,-161443.2864,631.2,-2647.320886,630,-5000,1,1,,,,
2026-05-08T11:48:50.000+00:00,2026-05-08T06:48:50.000-05:00,0,46,339,631.2,-150000,631.2,123.563164,5059.394043,354.454559,0.024452,60.01712,0,-2653.661409,161688.192,-161349.448,631.2,-452.070413,630,-2160,1,1,,,,
2026-05-08T11:48:52.000+00:00,2026-05-08T06:48:52.000-05:00,0,46,336,631.2,-150000,631.2,181.047867,2398.555664,354.720337,0.07207,60.01712,0,-438.190784,162093.4224,-161888.072,631.2,-429.106938,630,10,1,1,,,,
2026-05-08T11:48:54.000+00:00,2026-05-08T06:48:54.000-05:00,0,46,339,631.2,-150000,631.2,219.052277,-306.069611,354.831533,0.162015,60.01712,0,-702.691071,162256.6928,-162212.9296,631.2,-701.828331,630,-260,1,1,,,,
2026-05-08T11:48:56.000+00:00,2026-05-08T06:48:56.000-05:00,0,46,340,631.2,-150000,631.2,207.957169,493.473053,354.727559,0.149792,60.01712,0,-1789.924604,162165.3792,-162114.8832,631.2,-419.676732,630,-1340,1,1,,,,
2026-05-08T11:48:58.000+00:00,2026-05-08T06:48:58.000-05:00,0,46,333,631.2,-150000,631.2,181.010025,1760.849121,354.719594,0.096037,60.01712,0,-414.219707,162093.0016,-162034.5104,631.2,-407.162195,630,10,1,1,,,,
2026-05-08T11:49:00.000+00:00,2026-05-08T06:49:00.000-05:00,0,46,334,631.2,-150000,631.2,213.17421,-312.436554,354.797119,0.161763,60.01712,0,-2252.215209,162212.088,-162141.8144,631.2,-2251.881124,630,-1810,1,1,,,,
2026-05-08T11:49:02.000+00:00,2026-05-08T06:49:02.000-05:00,0,46,340,631.2,-150000,631.2,186.975586,2100.341553,354.673594,0.079511,60.01712,0,-1803.366896,161978.9648,-161937.3056,631.2,-1801.627683,630,-1370,1,1,,,,
2026-05-08T11:49:04.000+00:00,2026-05-08T06:49:04.000-05:00,0,46,338,631.2,-150000,631.2,226.267319,1762.233887,354.748067,0.099477,60.01712,0,-392.696175,162164.9584,-161970.5488,631.2,-390.962646,630,10,1,1,,,,
2026-05-08T11:49:06.000+00:00,2026-05-08T06:49:06.000-05:00,0,46,338,631.2,-150000,631.2,214.400803,-302.799042,354.796,0.157701,60.006016,0,-385.342908,162245.752,-162225.9744,631.2,-385.046445,630,10,1,1,,,,
2026-05-08T11:49:08.000+00:00,2026-05-08T06:49:08.000-05:00,0,46,344,631.2,-150000,631.2,214.400803,-309.330231,354.706045,0.157701,60.006016,0,-2093.702323,162219.2416,-162120.7744,631.2,-384.217997,630,-1670,1,1,,,,
2026-05-08T11:49:10.000+00:00,2026-05-08T06:49:10.000-05:00,0,46,339,631.2,-150000,631.2,189.636856,1972.733398,354.691956,0.094779,60.006016,0,-389.789387,162098.8928,-161964.6576,631.2,-388.20587,630,10,1,1,,,,
2026-05-08T11:49:12.000+00:00,2026-05-08T06:49:12.000-05:00,0,46,337,631.2,-150000,631.2,219.554687,-312.231659,354.782013,0.164941,60.006016,0,-376.740366,162249.5392,-162234.3904,631.2,-376.072708,630,10,1,1,,,,
2026-05-08T11:49:14.000+00:00,2026-05-08T06:49:14.000-05:00,0,46,345,631.2,-150000,631.2,223.496002,-323.899445,354.709574,0.172355,60.006016,0,-2090.38037,162212.9296,-162138.0272,631.2,-378.282915,630,-1670,1,1,,,,
2026-05-08T11:49:16.000+00:00,2026-05-08T06:49:16.000-05:00,0,46,344,631.2,-150000,631.2,184.176346,1975.749146,354.630544,0.172355,60.006016,0,-2472.706215,161997.9008,-161949.088,631.2,-2100.494268,630,-2030,1,1,,,,
2026-05-08T11:49:18.000+00:00,2026-05-08T06:49:18.000-05:00,0,46,343,631.2,-150000,631.2,172.170242,2267.333984,354.756307,0.076032,60.006016,0,-403.656817,161969.7072,-161915.424,631.2,-400.138992,630,10,1,1,,,,
2026-05-08T11:49:20.000+00:00,2026-05-08T06:49:20.000-05:00,0,46,343,631.2,-150000,631.2,202.766953,2267.333984,354.710632,0.151861,60.006016,0,-397.180787,162226.816,-162089.2144,631.2,-394.866767,630,10,1,1,,,,
2026-05-08T11:49:22.000+00:00,2026-05-08T06:49:22.000-05:00,0,46,349,631.2,-150000,631.2,167.187607,3113.462158,354.695038,0.110014,60.013512,0,-402.403975,161920.4736,-161703.7616,631.2,-398.119072,630,10,1,1,,,,
2026-05-08T11:49:24.000+00:00,2026-05-08T06:49:24.000-05:00,0,46,345,631.2,-150000,631.2,216.361374,-295.902496,354.730815,0.160273,60.013512,0,-384.866797,162204.0928,-161918.3696,631.2,-383.023263,630,10,1,1,,,,
2026-05-08T11:49:26.000+00:00,2026-05-08T06:49:26.000-05:00,0,46,349,631.2,-150000,631.2,216.361374,-308.720245,354.74704,0.160273,60.013512,0,-382.262914,162228.4992,-162203.2512,631.2,-380.663859,630,10,1,1,,,,
2026-05-08T11:49:28.000+00:00,2026-05-08T06:49:28.000-05:00,0,46,350,631.2,-150000,631.2,206.245697,1227.929199,354.613708,0.160273,60.013512,0,-978.710502,162178.8448,-162127.0864,631.2,-970.657381,630,-560,1,1,,,,
2026-05-08T11:49:30.000+00:00,2026-05-08T06:49:30.000-05:00,0,46,350,631.2,-150000,631.2,206.245697,1589.380981,354.680959,0.14058,60.013512,0,-404.389958,162106.0464,-162054.7088,631.2,-400.669956,630,10,1,1,,,,
2026-05-08T11:49:32.000+00:00,2026-05-08T06:49:32.000-05:00,0,46,348,631.2,-150000,631.2,214.188721,1589.380981,354.763397,0.162905,60.013512,0,-389.132729,162241.1232,-162054.288,631.2,-387.477448,630,10,1,1,,,,
2026-05-08T11:49:34.000+00:00,2026-05-08T06:49:34.000-05:00,0,46,351,631.2,-150000,631.2,214.188721,-313.493561,354.685822,0.162905,60.013512,0,-384.056285,162252.4848,-162250.8016,631.2,-383.33223,630,10,1,1,,,,
2026-05-08T11:49:36.000+00:00,2026-05-08T06:49:36.000-05:00,0,46,356,631.2,-150000,631.2,214.188721,1639.737671,354.68631,0.162905,60.013512,0,-1760.126352,162204.0928,-162064.808,631.2,-708.284647,630,-1320,1,1,,,,
2026-05-08T11:49:38.000+00:00,2026-05-08T06:49:38.000-05:00,0,46,357,631.2,-150000,631.2,216.291306,1659.168091,354.683187,0.128945,60.013512,0,-712.711582,162098.0512,-161978.1232,631.2,2528.857786,630,-270,1,1,,,,
2026-05-08T11:49:40.000+00:00,2026-05-08T06:49:40.000-05:00,0,46,350,631.2,-150000,631.2,199.245956,457.115082,354.776855,0.154434,60.013512,0,-394.035132,162308.4512,-162172.112,631.2,7310.957786,630,10,1,1,,,,
2026-05-08T11:49:42.000+00:00,2026-05-08T06:49:42.000-05:00,0,46,345,631.2,-150000,631.2,207.95134,-282.531891,354.751129,0.158889,60.013512,0,-982.922827,162276.0496,-162222.608,631.2,-395.019313,630,-560,1,1,,,,
2026-05-08T11:49:44.000+00:00,2026-05-08T06:49:44.000-05:00,0,46,354,631.2,-150000,631.2,207.95134,1228.339111,354.644257,0.147692,60.013512,0,-427.462139,162129.1904,-162121.616,631.2,-423.911676,630,10,1,1,,,,
2026-05-08T11:49:46.000+00:00,2026-05-08T06:49:46.000-05:00,0,46,356,631.2,-150000,631.2,207.95134,-311.429047,354.692729,0.16795,60.013512,0,-417.869967,162222.1872,-162154.4384,631.2,-412.693808,630,10,1,1,,,,
2026-05-08T11:49:48.000+00:00,2026-05-08T06:49:48.000-05:00,0,46,348,631.2,-150000,631.2,207.95134,-311.429047,354.742706,0.155011,60.013512,0,-409.171499,162230.6032,-162223.8704,631.2,-407.657362,630,10,1,1,,,,
2026-05-08T11:49:50.000+00:00,2026-05-08T06:49:50.000-05:00,0,46,355,631.2,-150000,631.2,207.95134,-300.696533,354.742706,0.155011,59.995495,0,-1304.092905,162199.8848,-162194.4144,631.2,-404.205158,630,-890,1,1,,,,
2026-05-08T11:49:52.000+00:00,2026-05-08T06:49:52.000-05:00,0,46,358,631.2,-150000,631.2,207.95134,1393.133301,354.639842,0.155011,59.995495,0,-408.691027,162071.9616,-162052.6048,631.2,-398.789182,630,10,1,1,,,,
2026-05-08T11:49:54.000+00:00,2026-05-08T06:49:54.000-05:00,0,46,352,631.2,-150000,631.2,200.20636,1414.659912,354.703573,0.15181,59.995495,0,-396.738381,162241.544,-162142.2352,631.2,-395.440532,630,10,1,1,,,,
2026-05-08T11:49:56.000+00:00,2026-05-08T06:49:56.000-05:00,0,46,358,631.2,-150000,631.2,200.20636,-303.755493,354.719981,0.15181,59.985142,0,-396.517395,162225.5536,-162218.8208,631.2,-392.377012,630,10,1,1,,,,
2026-05-08T11:49:58.000+00:00,2026-05-08T06:49:58.000-05:00,0,46,356,631.2,-150000,631.2,223.323563,-303.755493,354.79008,0.167634,59.985142,0,-394.396175,162269.7376,-162241.9648,631.2,-392.266771,630,10,1,1,,,,
2026-05-08T11:50:00.000+00:00,2026-05-08T06:50:00.000-05:00,0,46,352,631.2,-150000,631.2,210.008987,-315.198486,354.745555,0.156001,59.985142,0,-396.676171,162247.0144,-162217.1376,631.2,-395.022134,630,10,1,1,,,,
2026-05-08T11:50:02.000+00:00,2026-05-08T06:50:02.000-05:00,0,46,351,631.2,-150000,631.2,210.008987,1458.434326,354.742167,0.156001,59.985142,0,-1505.645099,162152.7552,-162051.3424,631.2,-1497.231175,630,-1070,1,1,,,,
2026-05-08T11:50:04.000+00:00,2026-05-08T06:50:04.000-05:00,0,46,350,631.2,-150000,631.2,191.782516,1656.844238,354.686035,0.118047,59.985142,0,-437.708918,162052.6048,-161973.0736,631.2,-431.317181,630,10,1,1,,,,
2026-05-08T11:50:06.000+00:00,2026-05-08T06:50:06.000-05:00,0,46,345,631.2,-150000,631.2,191.782516,1694.053345,354.612874,0.103124,59.985142,0,-415.882365,162183.8944,-162014.312,631.2,-408.271731,630,10,1,1,,,,
2026-05-08T11:50:08.000+00:00,2026-05-08T06:50:08.000-05:00,0,46,343,631.2,-150000,631.2,210.707703,-292.123444,354.836823,0.157824,59.985142,0,-400.780503,162249.1184,-162244.9104,631.2,-400.780503,630,10,1,1,,,,
2026-05-08T11:50:10.000+00:00,2026-05-08T06:50:10.000-05:00,0,46,344,631.2,-150000,631.2,210.707703,-303.830139,354.746653,0.157824,59.985142,0,-1308.129003,162239.0192,-162119.512,631.2,-1305.861354,630,-880,1,1,,,,
2026-05-08T11:50:12.000+00:00,2026-05-08T06:50:12.000-05:00,0,46,351,631.2,-150000,631.2,195.930542,1395.098511,354.687154,0.132831,59.985142,0,-1832.381,162088.7936,-162004.6336,631.2,-396.958118,630,-1400,1,1,,,,
2026-05-08T11:50:14.000+00:00,2026-05-08T06:50:14.000-05:00,0,46,342,631.2,-150000,631.2,195.930542,1772.861328,354.619415,0.098463,59.985142,0,-393.97445,162095.5264,-161964.2368,631.2,-389.566764,630,10,1,1,,,,
2026-05-08T11:50:16.000+00:00,2026-05-08T06:50:16.000-05:00,0,46,342,631.2,-150000,631.2,216.675934,-293.210663,354.776347,0.162012,59.985142,0,-388.184311,162262.1632,-162261.3216,631.2,-383.764353,630,10,1,1,,,,
2026-05-08T11:50:18.000+00:00,2026-05-08T06:50:18.000-05:00,0,46,345,631.2,-150000,631.2,216.675934,-303.312408,354.842682,0.162012,59.985142,0,-2096.039466,162261.7424,-162098.8928,631.2,-901.153201,630,-1670,1,1,,,,
2026-05-08T11:50:20.000+00:00,2026-05-08T06:50:20.000-05:00,0,46,343,631.2,-150000,631.2,190.665924,1952.524048,354.611115,0.092312,59.985142,0,-894.440034,162003.3712,-161911.216,631.2,-893.438221,630,-480,1,1,,,,
2026-05-08T11:50:22.000+00:00,2026-05-08T06:50:22.000-05:00,0,46,341,631.2,-150000,631.2,201.81044,1241.567505,354.634155,0.141688,59.991417,0,-393.815905,162133.3984,-162125.4032,631.2,-392.285828,630,10,1,1,,,,
2026-05-08T11:50:24.000+00:00,2026-05-08T06:50:24.000-05:00,0,46,338,631.2,-150000,631.2,213.299179,1232.447021,354.715342,0.161305,59.991417,0,-395.217231,162224.2912,-162200.7264,631.2,-393.876324,630,10,1,1,,,,
2026-05-08T11:50:26.000+00:00,2026-05-08T06:50:26.000-05:00,0,46,337,631.2,-150000,631.2,213.299179,-303.666107,354.795349,0.161305,59.991417,0,-395.952506,162231.8656,-162221.7664,631.2,-394.812392,630,10,1,1,,,,
2026-05-08T11:50:28.000+00:00,2026-05-08T06:50:28.000-05:00,0,46,335,631.2,-150000,631.2,213.299179,-303.666107,354.67098,0.161305,59.991417,0,-396.487285,162214.192,-162209.5632,631.2,-395.150979,630,10,1,1,,,,
