date_rec,device_id,_faultCount,_cloudConnected,SiteSt,SiteMode,SiteCmd,SiteFlt3,SiteFlt4,SiteFlt1,SiteFlt2,SiteDiags,kWinCloud,kVArinCloud,kWinLocal,kVArinLocal,kWout,kVArout,kW,kVAr,Hz,DCkW,PPVphAB,PPVphBC,PPVphCA,SoC,SoCOnline,kWHOnline,UnitsOnline,StrsOnline,_last_active_ctrl_modes.0,_last_active_ctrl_modes.1,_last_active_ctrl_modes.2,_last_active_ctrl_modes.3,_last_active_ctrl_modes.4,_last_active_ctrl_modes.5,_PQ_Cloud_config,_PQ_Local_config,_fr_error,_fr_var_config,_ffr_var_config,_avr_v_config.v1,_avr_v_config.v2,_avr_v_config.v3,_avr_v_config.v4,_avr_v_config.v1_2,_avr_v_config.v2_2,_avr_v_config.v3_2,_avr_v_config.v4_2,_avr_v_config.q1,_avr_v_config.q2,_avr_v_config.q3,_avr_v_config.q4,_avr_v_config.q1_2,_avr_v_config.q2_2,_avr_v_config.q3_2,_avr_v_config.q4_2,CurtailmentInLocal,CurtailmentInRemote,_PQ_SingleP_kWinLocal_config,_PQ_SingleP_kWinCloud_config,_OpUOLL_Lim,_OpUOHL_Lim,_DailyDisLimMWh,_OpSOEMax_Lim,_OperOffset,_DailyEneCalErr,_DailyEneAlm,_siteBalEn,_kWH,mb_clientSt,_DailyEnergykWh,setPtAgg,_CAISOQualSW,_NS_PQ_CTRL,_NS_P_CMD,_NS_Q_CMD,_NS_AVR_CMD,_rawadsDot,_rawAGCSetPoint,MWGross,MVArGross,voltResource,MWXfmr,MVArXfmr,voltPOI,_11F1A_IA,_11F1A_IB,_11F1A_IC,_11F1A_VAB,_11F1A_VBC,_11F1A_VCA,_11F1A_P,_11F1A_Q,_11F1A_Hz,_11F1A_IG,_11F1A_IN,_11F1B_IA,_11F1B_IB,_11F1B_IC,_11F1B_VAB,_11F1B_VBC,_11F1B_VCA,_11F1B_P,_11F1B_Q,_11F1B_Hz,_11F1B_IG,_11F1B_IN,_UASW,_87LBL1_St,_11F1A_St,_11F1B_St,_DPAC1_Alm,_87LAL1_Alm,_87LBL1_Alm,_87TAT1_Alm,_87TBT1_Alm,_87BD1_Alm,_49T1_Alm,_90T1_Alm,_11BFT1_Alm,_11F1A_Alm,_11F1B_Alm,_DPAC1_Offline,_87LAL1_Offline,_87LBL1_Offline,_87TAT1_Offline,_87TBT1_Offline,_87BD1_Offline,_49T1_Offline,_90T1_Offline,_11BFT1_Offline,_11F1A_Offline,_11F1B_Offline,_HVACInhibitCmd,_HVACInhibitCmdA,_HVACInhibitCmdB,UCON,UAGC,_DPAC1_SW,_87LAL1_SW,_87LBL1_SW,_11BFT1_SW,_87TAT1_SW,_87TBT1_SW,_11F11_SW,_11F12_SW,_87BD1_SW,_49T1_SW,_90T1_SW,_AUX1_SW,_BATT_CHARG_SW,_ServiceATSSt,_ATS1St,_ATSASt,_GenSt,_OilPress,_CoolTmp,_OilTmp,_Fuel_lvl,_BattV,_DCChMode,_RunTime,_PoskWh,_kVAh,_StartNum,_FuelUsed,_GenStartLogic,_ATS1ManualLogic,_ATS1AutoLogic,_ATSAManualLogic,_ATSAAutoLogic,_ATS1Src1Hz,_ATS1Src1VL1N,_ATS1Src1VL2N,_ATS1Src1VL3N,_ATS1Src1VAvg,_ATS1Src1VL1L2,_ATS1Src1VL2L3,_ATS1Src1VL3L1,_ATS1Src1VLLAvg,_ATS1Src2Hz,_ATS1Src2VL1N,_ATS1Src2VL2N,_ATS1Src2VL3N,_ATS1Src2VAvg,_ATS1Src2VL1L2,_ATS1Src2VL2L3,_ATS1Src2VL3L1,_ATS1Src2VLLAvg,_ATSMainSrcHz,_ATSMainSrcVL3L1,_ATSEmerSrcHz,_ATSEmerSrcVL3L1,_ATSBSt,_ATSBManualLogic,_ATSBAutoLogic,_ATSASrc1Hz,_ATSASrc1VL1N,_ATSASrc1VL2N,_ATSASrc1VL3N,_ATSASrc1VAvg,_ATSASrc1VL1L2,_ATSASrc1VL2L3,_ATSASrc1VL3L1,_ATSASrc1VLLAvg,_ATSASrc2Hz,_ATSASrc2VL1N,_ATSASrc2VL2N,_ATSASrc2VL3N,_ATSASrc2VAvg,_ATSASrc2VL1L2,_ATSASrc2VL2L3,_ATSASrc2VL3L1,_ATSASrc2VLLAvg,_ATSBSrc1Hz,_ATSBSrc1VL1N,_ATSBSrc1VL2N,_ATSBSrc1VL3N,_ATSBSrc1VAvg,_ATSBSrc1VL1L2,_ATSBSrc1VL2L3,_ATSBSrc1VL3L1,_ATSBSrc1VLLAvg,_ATSBSrc2Hz,_ATSBSrc2VL1N,_ATSBSrc2VL2N,_ATSBSrc2VL3N,_ATSBSrc2VAvg,_ATSBSrc2VL1L2,_ATSBSrc2VL2L3,_ATSBSrc2VL3L1,_ATSBSrc2VLLAvg,_XFMR1IOAlms,_XFMRAIOAlms,_XFMRBIOAlms,_XFMR1Press,AGCSetPoint,adsDot,_AVRSPActual,_AvrSpErr,AVR_Q,PFR_P,breakerSt1,_HVACInhibitCnt1,_ExhaustCnt1,_HVACInhibitCnt1A,_ExhaustCnt1A,_HVACInhibitCnt1B,_ExhaustCnt1B,UOLL,UOHL,AGCSetPointFbk,SOEOnline,SOEMax,PFRDroop,PFRDb,OperRR,UCTL,UASW,GovBlkSt,AVRSt,_PFRSt,_dt,SiteChMax,SiteDisMax,_ads_error,_poi_comp_P,_poi_comp_Q,_rate_limiter_P,_rate_limiter_Q,_dist_weighted_average_cost,control_p.FR.P,control_p.FR.value_p,control_p.FR.kind,control_p.FR.init_err,control_p.FR.run_err,control_p.FR.inhibit,control_p.UTILITY_P.P,control_p.UTILITY_P.value_p,control_p.UTILITY_P.kind,control_p.UTILITY_P.init_err,control_p.UTILITY_P.run_err,control_p.OPERATOR_P.P,control_p.OPERATOR_P.value_p,control_p.OPERATOR_P.kind,control_p.OPERATOR_P.init_err,control_p.OPERATOR_P.run_err,control_q.AVR.Q,control_q.AVR.value_q,control_q.AVR.kind,control_q.AVR.init_err,control_q.AVR.run_err,control_q.AVR.inhibit,control_q.UTILITY_Q.Q,control_q.UTILITY_Q.value_q,control_q.UTILITY_Q.kind,control_q.UTILITY_Q.init_err,control_q.UTILITY_Q.run_err,control_q.OPERATOR_Q.Q,control_q.OPERATOR_Q.value_q,control_q.OPERATOR_Q.kind,control_q.OPERATOR_Q.init_err,control_q.OPERATOR_Q.run_err,curtail_p
2026-03-13T15:11:34Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35810,0,-30810,1760.0206080890644,-42091.7,95.759,60.029,,34376,34539,34324,13.84,13.75,42955.2,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70123.68,2,74776,-35810,0,0,0,0,0,0,-35.9,-41.79,1.62,34.33,43.96,-0.53,229.35,198.4802,199.7353,199.6344,34372.2076,34472.7478,34324.3408,-11857.431,552.9311,60.0263,0.3354,0,495.2908,497.0929,499.3487,34454.2313,34602.5047,34379.1199,-29676.79,1035.8571,60.0263,1.0421,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.03,240,59.99,238.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35810,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35810,30.482,317.376,0.0494,0.036,20,1,1,0,1,1,0.20184904399502557,-60000,60000,FALSE,5000,1760.02,-35810,0,0.7422,0,2,rel,FALSE,FALSE,FALSE,-35810,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:36Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35810,0,-30810,1723.5026637531269,-42086.804,101.543,60.031,,34370,34533,34318,13.86,13.75,42955.2,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70123.68,2,74776,-35810,0,0,0,0,0,0,-35.9,-41.79,1.62,34.33,43.96,-0.53,229.35,196.9794,198.1358,198.4717,34340.126,34464.3936,34339.5348,-11769.224,565.3142,60.0276,0.1677,0,495.1932,497.0244,499.2209,34466.9113,34577.3163,34399.1127,-29673.098,1034.5571,60.0272,1.125,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.03,240,59.99,238.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35810,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35810,30.482,317.376,0.0494,0.036,20,1,1,0,1,1,0.20585629699053243,-60000,60000,FALSE,5000,1723.5,-35810,0,0.7422,0,2,rel,FALSE,FALSE,FALSE,-35810,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:38Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35710,0,-30710,1719.4216672397602,-42011.28,97.3,60.03,,34373,34536,34322,13.86,13.75,42955.2,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70123.68,2,74776,-35710,0,0,0,0,0,0,-35.81,-41.79,1.62,34.33,43.02,-0.53,229.35,196.753,198.2847,198.3504,34324.852,34494.0186,34333.8966,-11767.355,543.0372,60.0281,0.3354,0,495.2755,496.6705,499.732,34440.7654,34570.694,34419.9028,-29674.408,1035.0642,60.0294,1.0062,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.03,240,59.99,238.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35710,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35710,30.482,317.376,0.0494,0.036,20,1,1,0,1,1,0.2022129390097689,-60000,60000,FALSE,5000,1719.42,-35710,0,0.7422,0,2,rel,FALSE,FALSE,FALSE,-35710,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:40Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35710,0,-30710,1719.4216672397602,-41989.032,45.394,60.029,,34364,34527,34312,13.88,13.75,42955.2,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70123.68,2,74776,-35710,0,0,0,0,0,0,-35.81,-41.79,1.62,34.33,43.02,-0.53,229.35,196.5836,198.2051,198.1799,34327.0874,34497.4556,34298.687,-11756.057,534.4131,60.0281,0.2372,0,494.2211,495.7114,499.0327,34418.705,34596.0388,34416.7671,-29621.156,1015.9936,60.033,1.2772,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,25,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,478,477,478,60,275,275,275,275,476,476,476,476,60.04,239.6,59.99,238.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35710,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35710,30.482,317.376,0.0494,0.036,20,1,1,0,1,1,0.20493703499960247,-60000,60000,FALSE,5000,1719.42,-35710,0,0.7422,0,2,rel,FALSE,FALSE,FALSE,-35710,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:42Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35620,0,-30620,1719.4216672397602,-41892.108,63.681,60.028,,34369,34532,34317,13.89,13.78,43037.28,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70205.76,2,74776,-35620,0,0,0,0,0,0,-35.71,-41.79,1.62,34.33,43.02,-0.53,229.35,196.6475,198.2384,198.1295,34361.3129,34489.6812,34298.5268,-11760.091,531.6878,60.0276,0.2124,0,493.6041,495.251,498.5045,34427.1049,34610.8665,34387.0201,-29587.284,1017.1529,60.0312,1.5462,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,25,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,478,477,478,60,275,275,275,275,476,476,476,476,60.04,239.6,59.99,238.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35620,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35620,30.564,317.376,0.0494,0.036,20,1,1,0,1,1,0.20512964400404599,-60000,60000,FALSE,5000,1719.42,-35620,0,0.7425,0,2,rel,FALSE,FALSE,FALSE,-35620,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:44Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35620,0,-30620,1719.4216672397602,-41894.668,65.703,60.03,,34369,34533,34317,13.91,13.8,43119.36,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70287.84,2,74776,-35620,0,0,0,0,0,0,-35.71,-41.79,1.62,34.33,43.02,-0.53,229.35,196.6404,197.8279,198.0112,34367.3477,34469.3146,34320.4346,-11749.88,540.2607,60.0321,0.2998,0,492.2752,494.2727,496.3241,34455.3795,34598.3238,34378.0174,-29500.086,1008.4615,60.0321,1.0096,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,25,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,478,477,478,60,275,275,275,275,476,476,476,476,60.04,239.6,59.99,238.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35620,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35620,30.646,317.376,0.0494,0.036,20,1,1,0,1,1,0.20247916800144594,-60000,60000,FALSE,5000,1719.42,-35620,0,0.7428,0,2,rel,FALSE,FALSE,FALSE,-35620,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:46Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35530,0,-30530,1719.4216672397602,-41821.88,82.788,60.031,,34369,34533,34317,13.91,13.8,43119.36,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70369.92,2,74776,-35530,0,0,0,0,0,0,-35.62,-41.79,1.62,34.33,43.02,-0.53,229.35,196.8157,197.736,197.9169,34353.8132,34462.0781,34330.8754,-11748.73,534.5072,60.0326,0.4375,0,492.3505,494.0255,496.3038,34456.5277,34567.3981,34392.2348,-29491.35,1020.2116,60.0321,0.9785,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,25,535,74,0,0,28.3,0,224871,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,478,477,478,60,275,275,275,275,476,476,476,476,60.04,239.6,59.99,238.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35530,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35530,30.646,317.376,0.0494,0.036,20,1,1,0,1,1,0.20347955700708553,-60000,60000,FALSE,5000,1719.42,-35530,0,0.7428,0,2,rel,FALSE,FALSE,FALSE,-35530,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:48Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35530,0,-30530,1719.4216672397602,-41777.156,78.289,60.034,,34375,34539,34322,13.91,13.8,43119.36,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70452,2,74776,-35530,0,0,0,0,0,0,-35.62,-41.79,1.62,34.33,43.02,-0.53,229.35,196.4903,197.8755,198.0973,34333.3511,34485.9657,34346.1723,-11751.139,527.2524,60.033,0.2248,0,492.1322,493.5905,496.5812,34443.4319,34575.737,34426.59,-29492.482,1015.691,60.0321,1.0453,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,75,0,0,28.3,0,224890,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.04,239.4,59.99,238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35530,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35530,30.646,317.376,0.0494,0.036,20,1,1,0,1,1,0.20366772600391414,-60000,60000,FALSE,5000,1719.42,-35530,0,0.7428,0,2,rel,FALSE,FALSE,FALSE,-35530,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:50Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35430,0,-30430,1719.4216672397602,-41768.208,85.182,60.033,,34378,34542,34326,13.92,13.82,43201.44,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70452,2,74776,-35430,0,0,0,0,0,0,-35.53,-41.79,1.62,34.33,43.02,-0.53,229.35,196.4588,198.2645,198.0736,34334.3697,34518.322,34322.3076,-11758.676,531.9898,60.0344,0.5859,0,490.3268,491.7313,495.4456,34421.2532,34604.29,34419.0521,-29396.654,1014.7814,60.033,1.329,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,75,0,0,28.3,0,224890,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.04,239.4,59.99,238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35430,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35430,30.728,317.376,0.0494,0.036,20,1,1,0,1,1,0.20214676999603398,-60000,60000,FALSE,5000,1719.42,-35430,0,0.743,0,2,rel,FALSE,FALSE,FALSE,-35430,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:52Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35430,0,-30430,1719.4216672397602,-41709.888,87.192,60.034,,34377,34541,34324,13.94,13.85,43283.52,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70452,2,74776,-35430,0,0,0,0,0,0,-35.53,-41.79,1.62,34.33,43.02,-0.53,229.35,196.1734,198.1309,197.8651,34370.0523,34511.4899,34308.5175,-11747.811,534.4177,60.0312,0.375,0,489.4034,491.8731,495.0426,34441.6008,34625.9537,34395.9312,-29378.258,1020.735,60.0312,1.2092,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,75,0,0,28.3,0,224890,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.04,239.4,59.99,238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35430,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35430,30.81,317.376,0.0494,0.036,20,1,1,0,1,1,0.20177715399768203,-60000,60000,FALSE,5000,1719.42,-35430,0,0.7433,0,2,rel,FALSE,FALSE,FALSE,-35430,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
2026-03-13T15:11:54Z,REV_TW1_S_01,0,TRUE,2,1,,0,0,0,0,0,,,-35340,0,-30340,1719.4216672397602,-41595.028,95.414,60.029,,34360,34522,34306,13.94,13.85,43283.52,20,928,AVR,FR,UTILITY_P,UTILITY_Q,OPERATOR_P,OPERATOR_Q,{},{},0,{},{},218500,229000,231000,241500,460,468,492,500,16500,0,0,-16500,200,0,0,-200,,,{},{},-50,50,1200,400,20,0,0,FALSE,70534.08,2,74776,-35340,0,0,0,0,0,0,-35.43,-41.79,1.62,34.33,43.02,-0.53,229.35,196.6424,198.3626,197.9251,34356.0524,34455.6389,34300.6401,-11753.817,538.7331,60.0303,0.1676,0,489.1966,491.1734,493.3963,34442.6804,34575.9201,34363.4987,-29304.468,1012.8469,60.0299,1.066,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2097152,18,8,524304,0,0,67108868,67108868,0,25344,128,1,0,23,7,7,17,535,75,0,0,28.3,0,224890,5960.1,6655.5,363,0,0,3,545,3,545,60,276,277,276,276,479,479,477,478,60,275,275,275,275,476,476,476,476,60.04,239.4,59.99,238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35340,0,230000,TRUE,0,0,1,0,0,0,0,0,0,-50,50,-35340,30.81,317.376,0.0494,0.036,20,1,1,0,1,1,0.20147867999912705,-60000,60000,FALSE,5000,1719.42,-35340,0,0.7433,0,2,rel,FALSE,FALSE,FALSE,-35340,2,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,FALSE,0,0,rel,FALSE,FALSE,0,0,rel,FALSE,FALSE,{}
