Date UTC,bms-Jaguar 1  Unit 21B8  bms_1-MinCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-MinCellV (max),bms-Jaguar 1  Unit 21B8  bms_1-SysVoltage (max),bms-Jaguar 1  Unit 21B8  bms_2-SysVoltage (max),bms-Jaguar 1  Unit 21B8  bms_1-SysCurrent (max),bms-Jaguar 1  Unit 21B8  bms_2-SysCurrent (max),unit-Jaguar 1  Unit 21B8-PCS_P (max),pcs-Jaguar 1  Unit 21B8  pcs_1-DCA (max),pcs-Jaguar 1  Unit 21B8  pcs_1-kW (max)
2025-08-27T14:35:00.000+00:00,3.293,2.46,1371.1,1138.5,0,0,0,0,0
2025-08-27T14:40:00.000+00:00,3.293,2.461,1371.1,1138.5,0,0,0,0,0
2025-08-27T14:45:00.000+00:00,3.293,2.668,1371.1,1163.7,0,14.8,0,159,-3
2025-08-27T14:50:00.000+00:00,3.293,2.809,1371.1,1198.4,0,-149.3,-200,158,-200
2025-08-27T14:55:00.000+00:00,3.293,2.883,1371.1,1222.4,0,-146.4,-200,154,-198
2025-08-27T15:00:00.000+00:00,3.293,2.939,1371.1,1241.1,0,-144,-200,151,-200
2025-08-27T15:05:00.000+00:00,3.293,3.014,1371.1,1268.3,0,-143.1,-200,305,-200
2025-08-27T15:10:00.000+00:00,3.293,3.076,1371.2,1291.5,0,-291.7,-400,302,-394
2025-08-27T15:15:00.000+00:00,3.297,3.116,1373.3,1306.3,4,-140.8,-400,296,-293
2025-08-27T15:20:00.000+00:00,3.301,3.145,1375.1,1317.3,-55,-212.7,-400,292,-396
2025-08-27T15:25:00.000+00:00,3.305,3.169,1376.4,1326.4,-66.1,-201.1,-400,289,-390
2025-08-27T15:30:00.000+00:00,3.308,3.189,1377.8,1334,-75.2,-192.9,-400,287,-397
2025-08-27T15:35:00.000+00:00,3.31,3.207,1379,1340.4,-82.5,-185.9,-400,287,-396
2025-08-27T15:40:00.000+00:00,3.313,3.221,1380,1345,-88.6,-181.2,-400,285,-397
2025-08-27T15:45:00.000+00:00,3.322,3.242,1384.2,1352.5,-92.9,-179.3,-400,573,-396
2025-08-27T15:50:00.000+00:00,3.323,3.243,1384.3,1352.6,7.6,7.3,0,468,0
2025-08-27T15:55:00.000+00:00,3.308,3.22,1377.4,1341.6,0,0,0,0,0
2025-08-27T16:00:00.000+00:00,3.306,3.219,1376.9,1341.1,0,0,0,0,0
2025-08-27T16:05:00.000+00:00,3.329,3.251,1387.1,1356.2,7.7,7.4,-1000,717,-4
2025-08-27T16:10:00.000+00:00,3.389,3.311,1417.1,1385.4,-254.5,-450.3,-1000,2817,-993
2025-08-27T16:15:00.000+00:00,3.397,3.328,1420.7,1392.3,-1323.9,-1472.4,-4000,2817,-3977
2025-08-27T16:20:00.000+00:00,3.403,3.346,1422.6,1399.9,-1321.9,-1463.6,-4000,2811,-3975
2025-08-27T16:25:00.000+00:00,3.406,3.363,1423.4,1406.6,-1321.6,-1455.9,-4000,2801,-3971
2025-08-27T16:30:00.000+00:00,3.408,3.373,1424.2,1410.8,-1321.2,-1450.8,-4000,2795,-3971
2025-08-27T16:35:00.000+00:00,3.41,3.378,1424.8,1412.3,-1321.3,-1451.6,-4000,2792,-3983
2025-08-27T16:40:00.000+00:00,3.411,3.379,1425.6,1413,-1321.5,-1450.8,-4000,2793,-3985
2025-08-27T16:45:00.000+00:00,3.414,3.38,1426.6,1413.5,-1321,-1448.2,-4000,2793,-3981
2025-08-27T16:50:00.000+00:00,3.417,3.382,1427.8,1414.3,-1320.6,-1451.2,-4000,2793,-3991
2025-08-27T16:55:00.000+00:00,3.421,3.384,1429.3,1415.4,-1319.3,-1445.7,-4000,2792,-3961
2025-08-27T17:00:00.000+00:00,3.425,3.388,1431.2,1416.8,-1317.8,-1449,-4000,2790,-3981
2025-08-27T17:00:13.000+00:00,3.426,3.388,1431.5,1417,-1317.8,-1449,-4000,2788,-3998
