Date UTC,bms-Jaguar 1  Unit 21B8  bms_1-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-SysCurrent (max),pcs-Jaguar 1  Unit 21B8  pcs_1-DCkW (max),pcs-Jaguar 1  Unit 21B8  pcs_1-kW (max),unit-Jaguar 1  Unit 21B8-Pset (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus1 (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus2 (max),unit-Jaguar 1  Unit 21B8-AllowedMinP (max),bms-Jaguar 1  Unit 21B8  bms_2-ChaCurrLimit (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_1-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_2-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_3-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_4-P (max)
2025-08-25T08:47:00.000+00:00,3.3,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-23.7,0,0
2025-08-25T08:48:00.000+00:00,3.3,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T08:49:00.000+00:00,3.3,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T08:50:00.000+00:00,3.3,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T08:51:00.000+00:00,3.3,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T08:52:00.000+00:00,3.3,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T08:53:00.000+00:00,3.3,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.8,0,0
2025-08-25T08:54:00.000+00:00,3.3,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T08:55:00.000+00:00,3.3,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-25T08:56:00.000+00:00,3.3,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T08:57:00.000+00:00,3.3,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-23.7,0,0
2025-08-25T08:58:00.000+00:00,3.3,3.103,0,-8,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T08:59:00.000+00:00,3.3,3.103,0,-10,-36,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T09:00:00.000+00:00,3.3,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-25T09:01:00.000+00:00,3.3,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T09:02:00.000+00:00,3.3,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:03:00.000+00:00,3.3,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-22.3,0,0
2025-08-25T09:04:00.000+00:00,3.301,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T09:05:00.000+00:00,3.301,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T09:06:00.000+00:00,3.301,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:07:00.000+00:00,3.301,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T09:08:00.000+00:00,3.301,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T09:09:00.000+00:00,3.301,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T09:10:00.000+00:00,3.301,3.104,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T09:11:00.000+00:00,3.301,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T09:12:00.000+00:00,3.301,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T09:13:00.000+00:00,3.301,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T09:14:00.000+00:00,3.301,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T09:15:00.000+00:00,3.301,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:16:00.000+00:00,3.301,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T09:17:00.000+00:00,3.301,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T09:18:00.000+00:00,3.301,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T09:19:00.000+00:00,3.302,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-25T09:20:00.000+00:00,3.301,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T09:21:00.000+00:00,3.301,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T09:22:00.000+00:00,3.302,3.103,0,-10,-36,0,-2090,-2090,-631.2,2090,0,-23.6,0,0
2025-08-25T09:23:00.000+00:00,3.301,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T09:24:00.000+00:00,3.301,3.103,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-25T09:25:00.000+00:00,3.301,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T09:26:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:27:00.000+00:00,3.301,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T09:28:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T09:29:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:30:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-25T09:31:00.000+00:00,3.302,3.103,0,-12,-36,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T09:32:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-25T09:33:00.000+00:00,3.302,3.102,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T09:34:00.000+00:00,3.302,3.103,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T09:35:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T09:36:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T09:37:00.000+00:00,3.302,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T09:38:00.000+00:00,3.302,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-23.2,0,0
2025-08-25T09:39:00.000+00:00,3.302,3.103,0,-12,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T09:40:00.000+00:00,3.302,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-23.9,0,0
2025-08-25T09:41:00.000+00:00,3.302,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T09:42:00.000+00:00,3.302,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T09:43:00.000+00:00,3.302,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T09:44:00.000+00:00,3.302,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T09:45:00.000+00:00,3.302,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T09:46:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T09:47:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T09:48:00.000+00:00,3.302,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T09:49:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T09:50:00.000+00:00,3.302,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T09:51:00.000+00:00,3.302,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T09:52:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-26,0,0
2025-08-25T09:53:00.000+00:00,3.303,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T09:54:00.000+00:00,3.303,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T09:55:00.000+00:00,3.303,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T09:56:00.000+00:00,3.303,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T09:57:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T09:58:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-25T09:59:00.000+00:00,3.303,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:00:00.000+00:00,3.303,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:01:00.000+00:00,3.303,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:02:00.000+00:00,3.303,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T10:03:00.000+00:00,3.303,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T10:04:00.000+00:00,3.303,3.104,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T10:05:00.000+00:00,3.303,3.104,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T10:06:00.000+00:00,3.303,3.104,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:07:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:08:00.000+00:00,3.303,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:09:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:10:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:11:00.000+00:00,3.303,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:12:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:13:00.000+00:00,3.303,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T10:14:00.000+00:00,3.304,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:15:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T10:16:00.000+00:00,3.304,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:17:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:18:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:19:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:20:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:21:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:22:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:23:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T10:24:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:25:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T10:26:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:27:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-25T10:28:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:29:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:30:00.000+00:00,3.304,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:31:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:32:00.000+00:00,3.304,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:33:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T10:34:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:35:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T10:36:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T10:37:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T10:38:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:39:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:40:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:41:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:42:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T10:43:00.000+00:00,3.304,3.103,0,-19,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T10:44:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T10:45:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T10:46:00.000+00:00,3.304,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:47:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:48:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:49:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:50:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T10:51:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T10:52:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T10:53:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T10:54:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:55:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-25T10:56:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T10:57:00.000+00:00,3.304,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T10:58:00.000+00:00,3.304,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T10:59:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T11:00:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:01:00.000+00:00,3.305,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T11:02:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T11:03:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T11:04:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T11:05:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:06:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:07:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:08:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:09:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T11:10:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:11:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T11:12:00.000+00:00,3.305,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T11:13:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T11:14:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T11:15:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.7,0,0
2025-08-25T11:16:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:17:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:18:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T11:19:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:20:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T11:21:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T11:22:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-25T11:23:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T11:24:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.8,0,0
2025-08-25T11:25:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.6,0,0
2025-08-25T11:26:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.6,0,0
2025-08-25T11:27:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:28:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:29:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:30:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T11:31:00.000+00:00,3.305,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:32:00.000+00:00,3.306,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:33:00.000+00:00,3.306,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:34:00.000+00:00,3.305,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T11:35:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:36:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:37:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:38:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:39:00.000+00:00,3.305,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T11:40:00.000+00:00,3.306,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T11:41:00.000+00:00,3.306,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T11:42:00.000+00:00,3.306,3.103,0,-17,-37,0,-2090,-2090,-631.2,2090,0,-23.4,0,0
2025-08-25T11:43:00.000+00:00,3.306,3.103,0,-17,-38,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T11:44:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T11:45:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-25T11:46:00.000+00:00,3.306,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.3,0,0
2025-08-25T11:47:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.2,0,0
2025-08-25T11:48:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:49:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:50:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:51:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T11:52:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.5,0,0
2025-08-25T11:53:00.000+00:00,3.306,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-25T11:54:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:55:00.000+00:00,3.306,3.103,0,-10,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T11:56:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T11:57:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.7,0,0
2025-08-25T11:58:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T11:59:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T12:00:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T12:01:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T12:02:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.3,0,0
2025-08-25T12:03:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24,0,0
2025-08-25T12:04:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T12:05:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.2,0,0
2025-08-25T12:06:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
2025-08-25T12:07:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T12:08:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.8,0,0
2025-08-25T12:09:00.000+00:00,3.306,3.103,0,-14,-38,0,-2090,-2090,-631.2,2090,0,-25.4,0,0
2025-08-25T12:10:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25.1,0,0
2025-08-25T12:11:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T12:12:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T12:13:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T12:14:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.9,0,0
2025-08-25T12:15:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.1,0,0
2025-08-25T12:16:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-24.4,0,0
2025-08-25T12:17:00.000+00:00,3.306,3.103,0,-12,-37,0,-2090,-2090,-631.2,2090,0,-24.5,0,0
2025-08-25T12:18:00.000+00:00,3.306,3.103,0,-14,-37,0,-2090,-2090,-631.2,2090,0,-25,0,0
