Date UTC,site-Jaguar 1-Pset (mean),site-Jaguar 1-UnitsOnline (mean),site-Jaguar 1-BESSkW (mean),site-Jaguar 1-AllowedMaxP (mean),site-Jaguar 1-AllowedMinP (mean),site-Jaguar 1-PCS_P (mean),meter-Jaguar 1-kW (mean),meter-Jaguar 1-kVAR (mean),meter-Jaguar 1-Voltage (mean),meter-Jaguar 1-PF (mean),meter-Jaguar 1-Hz (mean),site-Jaguar 1-Qset (mean),site-Jaguar 1-PCS_Q (mean),site-Jaguar 1-AllowedMaxQ (mean),site-Jaguar 1-AllowedMinQ (mean),site-Jaguar 1-HS-CONTROL-P (mean),site-Jaguar 1-HS-CONTROL-Q (mean),site-Jaguar 1-RTAC_P (mean),site-Jaguar 1-RTAC_Q (mean)
2025-08-14T21:21:31.000+00:00,0,43,-95322,150000,-150000,-97474.764323,99900.953125,24898.181641,353.906291,0.966948,60.013859,0,-12516.389365,146982.4944,-146982.4944,-97470.51257032258,-12594.111859129034,-100000,-25280
2025-08-14T21:21:32.000+00:00,0,43,-95322,150000,-150000,-97483.672198,99900.953125,25325.029297,353.902547,0.966948,60.013859,0,-12778.550845,146959.7712,-146959.7712,-97479.42994930434,-12778.23066643478,-100000,-25280
2025-08-14T21:21:33.000+00:00,0,43,-95317,150000,-150000,-97467.49983,99900.953125,25325.029297,353.902252,0.966948,60.013859,0,-12776.004183,146926.9488,-146926.9488,-97463.27810899999,-11742.021247374998,-100000,-25280
2025-08-14T21:21:34.000+00:00,0,43,-95358,150000,-150000,-97454.994478,99911.320312,25581.482422,353.908407,0.966948,60.013859,0,-11599.117337,146937.048,-146937.048,-97458.43299967745,-11596.869101129032,-100000,-24110
2025-08-14T21:21:35.000+00:00,0,43,-95468,150000,-150000,-97452.04952,99911.320312,25581.482422,353.930247,0.966948,60.013859,0,-11609.465716,147071.704,-147071.704,-97455.29189776668,-11608.069290233336,-100000,-24110
2025-08-14T21:21:36.000+00:00,0,43,-95393,150000,-150000,-97456.332257,99937.523437,24353.738281,354.00768,0.966948,60.013859,0,-12038.192303,147131.0368,-147131.0368,-97456.97415793333,-12037.679785799999,-100000,-24530
2025-08-14T21:21:37.000+00:00,0,43,-95362,150000,-150000,-97454.584851,99926.273437,24365.03125,353.970388,0.966948,60.013859,0,-12044.343563,147096.5312,-147096.5312,-97453.86630766669,-12043.294769833332,-100000,-24530
2025-08-14T21:21:38.000+00:00,0,43,-95322,150000,-150000,-97457.444045,99926.273437,24779.591797,353.938192,0.966948,60.013859,0,-13054.758216,147046.456,-147046.456,-97456.61623612902,-12826.628431967742,-100000,-25530
2025-08-14T21:21:39.000+00:00,0,43,-95319,150000,-150000,-97459.541369,99913.890625,24811.396484,353.888723,0.966948,60.013859,0,-13047.436969,146976.1824,-146976.1824,-97459.0242228,-13048.727515966664,-100000,-25530
2025-08-14T21:21:40.000+00:00,0,43,-95270,150000,-150000,-97455.452213,99898.875,25873.207031,353.822662,0.966948,60.013859,0,-11145.573694,146887.3936,-146887.3936,-97457.43003916668,-11786.264268966666,-100000,-23660
2025-08-14T21:21:41.000+00:00,0,43,-95498,150000,-150000,-97448.215496,99914.328125,25856.728516,353.86027,0.966948,60.013859,0,-11163.903612,146979.128,-146979.128,-97448.99492382145,-11161.77686967857,-100000,-23660
2025-08-14T21:21:42.000+00:00,0,43,-95536,150000,-150000,-97443.638599,99980.8125,25200.427734,353.877686,0.966948,60.013859,0,-10393.484854,147144.5024,-147144.5024,-97441.66249743332,-10810.256362133334,-100000,-22880
2025-08-14T21:21:43.000+00:00,0,43,-95502,150000,-150000,-97432.659802,99942.515625,23886.007812,353.938436,0.966948,60.013859,0,-10408.377192,147190.3696,-147190.3696,-97432.43181006666,-10407.6788701,-100000,-22880
2025-08-14T21:21:44.000+00:00,0,43,-95477,150000,-150000,-97425.172619,99942.515625,23897.279297,353.94873,0.966948,60.013859,0,-10426.268038,147261.4848,-147261.4848,-97426.4779484516,-10937.957220129034,-100000,-22880
2025-08-14T21:21:45.000+00:00,0,43,-95411,150000,-150000,-97432.14728,99942.515625,23084.972656,354.000224,0.966948,60.013859,0,-12018.371812,147296.832,-147296.832,-97431.55092923333,-12019.565030466669,-100000,-24450
2025-08-14T21:21:46.000+00:00,0,43,-95278,150000,-150000,-97425.923623,99876,24095.884766,354.015727,0.966948,60.013859,0,-12016.958939,147168.488,-147168.488,-97427.90646156666,-12312.757935000001,-100000,-24450
2025-08-14T21:21:47.000+00:00,0,43,-95298,150000,-150000,-97433.303086,99916.203125,24761.091797,353.989105,0.966948,60.013859,0,-13478.289417,147099.8976,-147099.8976,-97431.27379990323,-13480.036850999997,-100000,-25910
2025-08-14T21:21:48.000+00:00,0,43,-95281,150000,-150000,-97431.222548,99916.203125,24761.091797,353.970469,0.966948,60.013859,0,-13455.658625,146986.2816,-146986.2816,-97432.27951643331,-13457.199239333335,-100000,-25910
2025-08-14T21:21:49.000+00:00,0,43,-95273,150000,-150000,-97435.938418,99888.1875,26286.882812,353.955943,0.966948,60.013859,0,-12524.673514,146848.2592,-146848.2592,-97435.4921790333,-12524.460363366668,-100000,-25000
2025-08-14T21:21:50.000+00:00,0,43,-95346,150000,-150000,-97434.715489,99888.1875,26263.726562,353.922526,0.966948,60.013859,0,-12522.336159,146908.4336,-146908.4336,-97431.56098613332,-12521.78624793333,-100000,-25000
2025-08-14T21:21:51.000+00:00,0,43,-95320,150000,-150000,-97427.463723,99926.695312,25297.666016,353.946574,0.966948,60.013859,0,-12520.864171,146973.6576,-146973.6576,-97427.00675448387,-12522.011013838714,-100000,-25000
2025-08-14T21:21:52.000+00:00,0,43,-95298,150000,-150000,-97423.616049,99926.695312,25297.666016,353.928314,0.966948,60.013859,0,-12519.500906,146987.9648,-146987.9648,-97423.04676556666,-12519.610446800001,-100000,-25000
2025-08-14T21:21:53.000+00:00,0,43,-95248,150000,-150000,-97422.2969,99926.695312,25297.666016,353.904429,0.966948,60.013859,0,-12143.907433,146969.4496,-146969.4496,-97421.18367186667,-12219.956952733337,-100000,-24630
2025-08-14T21:21:54.000+00:00,0,43,-95285,150000,-150000,-97414.360309,99916.453125,25297.666016,353.919118,0.966948,60.013859,0,-12144.306232,146979.5488,-146979.5488,-97415.62752045163,-12146.543699806452,-100000,-24630
2025-08-14T21:21:55.000+00:00,0,43,-95330,150000,-150000,-97406.491354,99928.867187,24916.976562,353.911631,0.966948,60.013859,0,-13326.309887,147019.5248,-147019.5248,-97408.99507256669,-12932.8591969,-100000,-25790
2025-08-14T21:21:56.000+00:00,0,43,-95307,150000,-150000,-97410.320202,99916.40625,24905.490234,353.925069,0.966948,60.013859,0,-13316.733783,146998.064,-146998.064,-97410.86047963332,-13315.757908866663,-100000,-25790
2025-08-14T21:21:57.000+00:00,0,43,-95203,150000,-150000,-97409.927589,99895.0625,26133.160156,353.871002,0.966948,60.013859,0,-11891.124062,146872.2448,-146872.2448,-97406.95652280645,-12434.689451,-100000,-24390
2025-08-14T21:21:58.000+00:00,0,43,-95281,150000,-150000,-97400.529186,99895.0625,26133.160156,353.89329,0.966948,60.013859,0,-11882.506687,146878.136,-146878.136,-97401.10565453336,-11884.894962033333,-100000,-24390
2025-08-14T21:21:59.000+00:00,0,43,-95361,150000,-150000,-97393.648779,99895.0625,26143.863281,353.88974,0.966948,60.013859,0,-11892.792907,147019.9456,-147019.9456,-97393.50372913333,-11518.218898433335,-100000,-24390
2025-08-14T21:22:00.000+00:00,0,43,-95360,150000,-150000,-97385.775761,99915.960937,24679.263672,353.9157,0.966948,60.013859,0,-11155.283548,147070.0208,-147070.0208,-97386.29082470002,-11155.800307333333,-100000,-23650
2025-08-14T21:22:01.000+00:00,0,43,-95407,150000,-150000,-97385.148529,99915.960937,24660.748047,353.89387,0.966948,60.013859,0,-11163.283242,147170.592,-147170.592,-97387.23969064513,-11813.223258709675,-100000,-23650
2025-08-14T21:22:02.000+00:00,0,43,-95402,150000,-150000,-97394.226832,99915.960937,23899.527344,354.02833,0.966948,60.013859,0,-13027.393358,147192.4736,-147192.4736,-97392.58952526668,-13025.771602399998,-100000,-25490
2025-08-14T21:22:03.000+00:00,0,43,-95218,150000,-150000,-97392.942556,99915.960937,23899.527344,354.02833,0.966948,60.013859,0,-13014.967315,147014.4752,-147014.4752,-97390.56508485714,-13016.983214125,-100000,-25490
2025-08-14T21:22:04.000+00:00,0,43,-95216,150000,-150000,-97390.956226,99897.460937,25844.828125,353.900065,0.966948,60.013859,0,-13657.304565,146909.696,-146909.696,-97395.0445494706,-13648.834484470586,-100000,-26140
2025-08-14T21:22:05.000+00:00,0,43,-95237,150000,-150000,-97397.570549,99897.460937,25831.953125,353.927155,0.966948,60.013859,0,-13635.627731,146861.304,-146861.304,-97399.06212476923,-13638.038591307695,-100000,-26140
2025-08-14T21:22:06.000+00:00,0,43,-95237,150000,-150000,-97397.570549,99897.460937,25831.953125,353.927155,0.966948,60.013859,0,-13635.627731,146813.3328,-146861.304,-97399.06212476923,-13638.038591307695,-100000,-26140
2025-08-14T21:22:07.000+00:00,0,43,-95382,150000,-150000,-97375.799952,99911.03125,26498.326172,353.983744,0.966948,60.013859,0,-11518.304863,146962.296,-146962.296,-97374.75708673686,-11521.41019257895,-100000,-24040
2025-08-14T21:22:08.000+00:00,0,43,-95435,150000,-150000,-97369.405867,99939.03125,24278.015625,354.023712,0.966948,60.013859,0,-12916.382691,147123.8832,-147123.8832,-97371.56536666668,-12913.136953100002,-100000,-25410
2025-08-14T21:22:09.000+00:00,0,43,-95263,150000,-150000,-97372.310305,99928.484375,24292.021484,353.94045,0.966948,60.013859,0,-12908.858081,147078.8576,-147078.8576,-97373.09530643332,-12907.761872166668,-100000,-25410
2025-08-14T21:22:10.000+00:00,0,43,-95206,150000,-150000,-97369.934361,99893.34375,25741.837891,353.915324,0.966948,60.013859,0,-13732.886066,146960.6128,-146960.6128,-97372.2321792903,-13540.030630032254,-100000,-26230
2025-08-14T21:22:11.000+00:00,0,43,-95199,150000,-150000,-97373.097731,99893.34375,25741.837891,353.930379,0.966948,60.013859,0,-13716.744311,146911.8,-146911.8,-97375.84335973334,-13715.541737366662,-100000,-26230
2025-08-14T21:22:12.000+00:00,0,43,-95216,150000,-150000,-97384.046047,99905.46875,25726.087891,353.962219,0.966948,60.013859,0,-13706.193849,146838.16,-146838.16,-97380.81031356663,-12664.229138666667,-100000,-26230
2025-08-14T21:22:13.000+00:00,0,43,-95275,150000,-150000,-97377.351417,99883.703125,26592.617187,353.943634,0.966948,60.013859,0,-11856.721494,146824.6944,-146824.6944,-97373.38537256668,-11859.453937833337,-100000,-24400
2025-08-14T21:22:14.000+00:00,0,43,-95391,150000,-150000,-97369.300757,99978.929687,25064.730469,354.033824,0.966948,60.013859,0,-11867.135783,146995.1184,-146995.1184,-97370.6447362258,-11977.600182483871,-100000,-24400
2025-08-14T21:22:15.000+00:00,0,43,-95334,150000,-150000,-97369.286388,99938.632812,24632.931641,354.033824,0.966948,60.013859,0,-12099.176943,147095.6896,-147095.6896,-97369.23423863335,-12099.921594266667,-100000,-24620
2025-08-14T21:22:16.000+00:00,0,43,-95277,150000,-150000,-97371.319835,99924.695312,24656.955078,353.996674,0.966948,60.013859,0,-12099.383068,147074.2288,-147074.2288,-97370.89253477778,-12099.254890555554,-100000,-24620
2025-08-14T21:22:17.000+00:00,0,43,-95247,150000,-150000,-97369.765751,99924.695312,24898.066406,353.969025,0.966948,60.013859,0,-13666.388977,147041.4064,-147041.4064,-97367.75553677273,-13657.360330227273,-100000,-26170
2025-08-14T21:22:18.000+00:00,0,43,-95138,150000,-150000,-97368.530529,99924.695312,24898.066406,353.969025,0.966948,60.013859,0,-13647.915337,146902.5424,-146902.5424,-97368.98993513332,-13424.198795700002,-100000,-26170
2025-08-14T21:22:19.000+00:00,0,43,-95189,150000,-150000,-97366.321991,99897.5,26538.322266,353.900635,0.966948,60.013859,0,-12692.257449,146805.3376,-146805.3376,-97368.80103762499,-12691.61940625,-100000,-25230
2025-08-14T21:22:20.000+00:00,0,43,-95236,150000,-150000,-97364.788299,99897.5,26516.660156,353.938456,0.966948,60.013859,0,-12692.892022,146833.952,-146833.952,-97368.80103762499,-12691.61940625,-100000,-25230
2025-08-14T21:22:21.000+00:00,0,43,-95236,150000,-150000,-97364.788299,99897.5,26516.660156,353.938456,0.966948,60.013859,0,-12692.892022,146833.952,-146833.952,-97361.6796825,-13053.1497735,-100000,-25230
2025-08-14T21:22:22.000+00:00,0,43,-95241,150000,-150000,-97363.724553,99919.476562,25513.701172,353.923411,0.968854,59.997578,0,-13053.225179,146916.4288,-146916.4288,-97363.55654799998,-13053.296424999999,-100000,-25590
2025-08-14T21:22:23.000+00:00,0,43,-95266,150000,-150000,-97362.788684,99912.179687,25912.351562,353.868296,0.968854,59.995605,0,-11337.709398,146877.2944,-146877.2944,-97356.90745904348,-11335.690748217392,-100000,-23890
2025-08-14T21:22:24.000+00:00,0,43,-95325,150000,-150000,-97348.545675,99912.179687,25899.423828,353.868296,0.968854,59.995605,0,-11347.561321,146904.6464,-146904.6464,-97346.40241864514,-11353.462363483868,-100000,-23890
2025-08-14T21:22:25.000+00:00,0,43,-95427,150000,-150000,-97343.292954,99948.328125,24105.511719,353.98175,0.968854,59.995605,0,-11362.17429,147069.1792,-147069.1792,-97341.85116020002,-11178.197257099999,-100000,-23890
2025-08-14T21:22:26.000+00:00,0,43,-95381,150000,-150000,-97333.662783,99924.851562,24120.642578,354.013499,0.968854,59.995605,0,-11107.725478,147161.7552,-147161.7552,-97335.568338,-11106.581499666667,-100000,-23620
2025-08-14T21:22:27.000+00:00,0,43,-95334,150000,-150000,-97330.577934,99924.851562,23848.974609,353.999257,0.968854,59.995605,0,-11121.5564,147193.736,-147193.736,-97327.46475583332,-12898.874981916668,-100000,-23620
2025-08-14T21:22:28.000+00:00,0,43,-95262,150000,-150000,-97338.133381,99924.851562,23848.974609,353.983307,0.968854,59.995605,0,-13393.975533,147192.8944,-147192.8944,-97341.11901333331,-13389.233567799998,-100000,-25870
2025-08-14T21:22:29.000+00:00,0,43,-95064,150000,-150000,-97343.238975,99841.3125,26153.691406,353.879323,0.968854,59.995605,0,-13378.906517,147037.8296,-147037.8296,-97341.48975836668,-13231.1551072,-100000,-25870
2025-08-14T21:22:30.000+00:00,0,43,-95121,150000,-150000,-97339.646155,99894.039062,26237.669922,353.933655,0.968854,59.995605,0,-13061.20067,146853.0984,-146853.0984,-97335.9168923871,-13055.128917516131,-100000,-25570
2025-08-14T21:22:31.000+00:00,0,43,-95230,150000,-150000,-97335.996054,99894.039062,26223.966797,353.989441,0.968854,59.995605,0,-13046.662431,146894.1264,-146894.1264,-97335.9808364,-12544.296443066667,-100000,-25570
2025-08-14T21:22:32.000+00:00,0,43,-95223,150000,-150000,-97331.866053,99905.296875,25902.527344,354.01826,0.968854,59.995605,0,-11129.023095,146933.6816,-146933.6816,-97329.67604990001,-11139.51153366667,-100000,-23680
2025-08-14T21:22:33.000+00:00,0,43,-95338,150000,-150000,-97325.47047,99905.296875,25880.451172,354.002655,0.968854,59.995605,0,-11152.805545,147015.7376,-147015.7376,-97323.53415586667,-11515.973640466664,-100000,-23680
2025-08-14T21:22:34.000+00:00,0,43,-95392,150000,-150000,-97332.477825,99936.960937,23882.78125,353.991882,0.968854,59.995605,0,-13476.517755,147157.5472,-147157.5472,-97333.82743304547,-13469.42814321739,-100000,-25960
2025-08-14T21:22:35.000+00:00,0,43,-95172,150000,-150000,-97331.710284,99936.960937,23901.449219,354.002553,0.968854,59.995605,0,-13461.644652,147059.9216,-147059.9216,-97333.0075463667,-13426.769807533336,-100000,-25960
2025-08-14T21:22:36.000+00:00,0,43,-95079,150000,-150000,-97334.109122,99887.453125,26333.974609,353.930054,0.968854,59.995605,0,-13172.80469,146884.8688,-146884.8688,-97334.67455846666,-13166.566570000003,-100000,-25690
2025-08-14T21:22:37.000+00:00,0,43,-95166,150000,-150000,-97337.232029,99897.625,26317.412109,353.955068,0.968854,59.995605,0,-13163.888523,146870.5616,-146870.5616,-97339.33539045155,-13161.940059774193,-100000,-25690
2025-08-14T21:22:38.000+00:00,0,43,-95270,150000,-150000,-97338.781627,99897.625,26015.126953,353.965698,0.968854,59.995605,0,-13159.326772,146893.2848,-146893.2848,-97343.34213733334,-13646.225860111112,-100000,-26240
2025-08-14T21:22:39.000+00:00,0,43,-95213,150000,-150000,-97345.325975,99897.625,26015.126953,353.923584,0.968854,59.995605,0,-13704.842258,146858.3584,-146858.3584,-97349.60861443332,-13697.768813066667,-100000,-26240
2025-08-14T21:22:40.000+00:00,0,43,-95148,150000,-150000,-97346.119153,99897.625,26594.207031,353.913462,0.968854,59.995605,0,-13689.990133,146800.7088,-146800.7088,-97345.8844715,-13689.529366499999,-100000,-26240
2025-08-14T21:22:41.000+00:00,0,43,-95202,150000,-150000,-97332.636906,99897.625,26581.146484,353.93453,0.968854,59.995605,0,-11438.688495,146801.5504,-146801.5504,-97332.43386432143,-11448.088421107142,-100000,-24010
2025-08-14T21:22:42.000+00:00,0,43,-95346,150000,-150000,-97331.917974,99988.109375,25084.599609,354.006175,0.968854,59.995605,0,-11455.470059,147057.3968,-147057.3968,-97333.2520312,-11906.074615066667,-100000,-24010
2025-08-14T21:22:43.000+00:00,0,43,-95292,150000,-150000,-97334.308222,99927.929687,24223.183594,354.028941,0.968854,59.995605,0,-12046.821404,147140.7152,-147140.7152,-97332.22964564519,-12049.736471645167,-100000,-24580
2025-08-14T21:22:44.000+00:00,0,43,-95231.5,150000,-150000,-97330.6063135,99918.15625,24833.521484,353.9170785,0.968854,59.995605,0,-12378.3894295,147065.6024,-147065.6024,-97331.98927943334,-12508.116822999997,-100000,-25220
2025-08-14T21:22:45.000+00:00,0,43,-95197,150000,-150000,-97333.34218,99901.59375,25143.150391,353.941386,0.968854,59.995605,0,-12705.048396,146987.1232,-146987.1232,-97334.04624313339,-12705.174478233332,-100000,-25220
2025-08-14T21:22:46.000+00:00,0,43,-95149,150000,-150000,-97326.378779,99920.203125,25521.646484,353.971954,0.968854,59.995605,0,-11527.992237,146942.9392,-146942.9392,-97331.13283173334,-12113.844661300001,-100000,-24060
2025-08-14T21:22:47.000+00:00,0,43,-95252,150000,-150000,-97319.750437,99920.203125,25521.646484,353.929637,0.968854,59.995605,0,-11541.746163,147017.4208,-147017.4208,-97321.49134441935,-11535.334725322584,-100000,-24060
2025-08-14T21:22:48.000+00:00,0,43,-95314,150000,-150000,-97321.284543,99920.203125,24302.638672,354.00826,0.968854,59.995605,0,-12823.01871,147130.616,-147130.616,-97322.24921976666,-12226.143505933329,-100000,-25320
2025-08-14T21:22:49.000+00:00,0,43,-95162,150000,-150000,-97328.471128,99920.203125,24313.402344,353.975433,0.968854,59.995605,0,-12815.481924,147055.2928,-147055.2928,-97325.70145636666,-12816.774117333336,-100000,-25320
2025-08-14T21:22:50.000+00:00,0,43,-95127,150000,-150000,-97327.112755,99887.90625,25638.470703,353.975433,0.968854,59.995605,0,-12298.673942,146932.84,-146932.84,-97329.26874570969,-12648.170048806453,-100000,-24810
2025-08-14T21:22:51.000+00:00,0,43,-95247,150000,-150000,-97322.190849,99887.90625,25638.470703,353.975433,0.968854,59.995605,0,-12296.631051,146952.1968,-146952.1968,-97326.97174383332,-12297.793858966665,-100000,-24810
2025-08-14T21:22:52.000+00:00,0,43,-95238,150000,-150000,-97323.489992,99923.570312,25102.492187,353.934896,0.968854,59.985332,0,-11818.707391,147007.7424,-147007.7424,-97325.85734703335,-12201.175455866667,-100000,-24340
2025-08-14T21:22:53.000+00:00,0,43,-95266,150000,-150000,-97318.50081,99913.429687,25115.677734,353.952515,0.968854,59.985332,0,-11828.148964,147013.2128,-147013.2128,-97318.91495909676,-11825.633678645161,-100000,-24340
2025-08-14T21:22:54.000+00:00,0,43,-95277,150000,-150000,-97319.204659,99924.625,24619.730469,353.952515,0.968854,59.985332,0,-11835.122882,147085.5904,-147085.5904,-97316.53990326666,-11868.923502966667,-100000,-24340
2025-08-14T21:22:55.000+00:00,0,43,-95223,150000,-150000,-97313.159301,99924.625,24619.730469,353.977559,0.968854,59.985332,0,-12389.136096,147085.1696,-147085.1696,-97315.89337450001,-12391.477535699998,-100000,-24890
2025-08-14T21:22:56.000+00:00,0,43,-95182,150000,-150000,-97307.692267,99903.679687,25203.894531,353.981873,0.968854,59.985332,0,-12385.48905,147032.5696,-147032.5696,-97313.31858057143,-12387.346334964284,-100000,-24890
2025-08-14T21:22:57.000+00:00,0,43,-95178,150000,-150000,-97311.801575,99913.90625,25203.894531,353.981873,0.968854,59.985332,0,-12794.181099,147014.896,-147014.896,-97311.393396375,-12794.597805375,-100000,-25300
2025-08-14T21:22:58.000+00:00,0,43,-95154,150000,-150000,-97312.899068,99900.289062,25610.988281,353.977224,0.968854,59.985332,0,-12787.149279,146971.9744,-146971.9744,-97313.11007536665,-12790.154464633333,-100000,-25300
2025-08-14T21:22:59.000+00:00,0,43,-95129,150000,-150000,-97314.937845,99900.289062,25610.988281,353.954498,0.968854,59.985332,0,-13054.834882,146929.0528,-146929.0528,-97313.51470049999,-13012.110465499998,-100000,-25570
2025-08-14T21:23:00.000+00:00,0,43,-95111,150000,-150000,-97316.847452,99900.289062,25885.832031,353.954498,0.968854,59.985332,0,-13047.244923,146903.8048,-146903.8048,-97319.08643580644,-13048.830350258064,-100000,-25570
2025-08-14T21:23:01.000+00:00,0,43,-95129,150000,-150000,-97308.051362,99900.289062,25885.832031,353.91332,0.968854,59.985332,0,-12577.756118,146876.4528,-146876.4528,-97311.41977876,-12690.3698278,-100000,-25110
2025-08-14T21:23:02.000+00:00,0,43,-95218,150000,-150000,-97303.081206,99900.289062,25885.832031,353.91332,0.968854,59.985332,0,-12580.381491,146910.5376,-146910.5376,-97304.41915449999,-12580.711529249998,-100000,-25110
2025-08-14T21:23:03.000+00:00,0,43,-95168,150000,-150000,-97305.489135,99900.289062,25397.060547,353.946106,0.968854,59.985332,0,-11228.422217,146963.1376,-146963.1376,-97304.95610366669,-11679.221954366665,-100000,-23770
2025-08-14T21:23:04.000+00:00,0,43,-95168,150000,-150000,-97305.489135,99900.289062,25397.060547,353.946106,0.968854,59.985332,0,-11228.422217,146963.1376,-146963.1376,-97301.10707725807,-11238.59943416129,-100000,-23770
2025-08-14T21:23:05.000+00:00,0,43,-95347,150000,-150000,-97289.337825,99933.875,23988.751953,353.987244,0.968854,59.985332,0,-12154.875274,147196.6816,-147196.6816,-97289.72016595997,-11648.1152142,-100000,-24660
2025-08-14T21:23:06.000+00:00,0,43,-95211,150000,-150000,-97291.68769,99933.875,24007.988281,354.000376,0.968854,59.985332,0,-12160.151963,147147.0272,-147147.0272,-97294.37711850001,-12157.862469500002,-100000,-24660
2025-08-14T21:23:07.000+00:00,0,43,-95147,150000,-150000,-97300.560488,99923.859375,24007.988281,354.038595,0.968854,59.985332,0,-15256.498889,147054.4512,-147054.4512,-97296.27238309676,-13506.317939774191,-100000,-27720
2025-08-14T21:23:08.000+00:00,0,43,-95012,150000,-150000,-97323.036946,99902.875,24955.818359,353.952647,0.968854,59.985332,0,-15217.418793,146923.1616,-146923.1616,-97319.00354833335,-15225.604411766668,-100000,-27720
2025-08-14T21:23:09.000+00:00,0,43,-94870,150000,-150000,-97328.570999,99913.46875,24955.818359,353.952647,0.968854,59.985332,0,-13951.079141,146620.1856,-146620.1856,-97328.82245206666,-14695.72859296667,-100000,-26510
2025-08-14T21:23:10.000+00:00,0,43,-95007,150000,-150000,-97326.80946,99870.765625,28192.628906,353.96817,0.968854,59.985332,0,-13934.517025,146623.9728,-146623.9728,-97328.31816532259,-13938.733868580646,-100000,-26510
2025-08-14T21:23:11.000+00:00,0,43,-95193,150000,-150000,-97329.742099,99908.335937,28064.197266,353.921722,0.968854,59.985332,0,-13926.043044,146738.8512,-146738.8512,-97329.06839786665,-13646.898704599998,-100000,-26510
2025-08-14T21:23:12.000+00:00,0,43,-95216,150000,-150000,-97311.748544,99908.335937,26859.46875,353.965841,0.968854,59.985332,0,-11716.073728,146782.1936,-146782.1936,-97313.8687484667,-11712.30545196666,-100000,-24320
2025-08-14T21:23:13.000+00:00,0,43,-95326,150000,-150000,-97301.026771,99919.703125,26838.021484,354.030243,0.968854,59.985332,0,-11740.346335,147015.3168,-147015.3168,-97303.589078,-11733.968625863637,-100000,-24320
2025-08-14T21:23:14.000+00:00,0,43,-95277,150000,-150000,-97307.166228,99941.773437,24510.84375,354.065816,0.968854,59.985332,0,-13821.123607,147139.032,-147139.032,-97308.25191107145,-13822.051118142856,-100000,-26370
2025-08-14T21:23:15.000+00:00,0,43,-95048,150000,-150000,-97309.385275,99941.773437,24524.675781,354.04306,0.968854,59.985332,0,-13810.225968,146969.0288,-146969.0288,-97308.13370973335,-13811.022069233333,-100000,-26370
2025-08-14T21:23:16.000+00:00,0,43,-95045,150000,-150000,-97307.12611,99897.453125,26715.691406,353.94398,0.968854,59.99559,0,-14121.183028,146762.8368,-146762.8368,-97307.69753677418,-14112.180741612905,-100000,-26690
2025-08-14T21:23:17.000+00:00,0,43,-95083,150000,-150000,-97311.214725,99897.453125,26697.640625,353.915202,0.968854,59.99559,0,-14106.287541,146725.3856,-146725.3856,-97310.63915933334,-14109.132706699997,-100000,-26690
2025-08-14T21:23:18.000+00:00,0,43,-95071,150000,-150000,-97297.210581,99897.804687,27035.425781,353.89797,0.968854,59.99559,0,-11306.18437,146698.0336,-146698.0336,-97302.7613784,-12070.469862450003,-100000,-23920
2025-08-14T21:23:19.000+00:00,0,43,-95071,150000,-150000,-97297.210581,99897.804687,27035.425781,353.89797,0.968854,59.99559,0,-11306.18437,146698.0336,-146698.0336,-97285.95650300001,-11335.594567899998,-100000,-23920
2025-08-14T21:23:20.000+00:00,0,43,-95355,150000,-150000,-97278.394705,99946.679687,24103.964844,353.964518,0.968854,59.99559,0,-11419.714838,147135.6656,-147135.6656,-97280.72707529031,-11392.098531290318,-100000,-23990
2025-08-14T21:23:21.000+00:00,0,43,-95280,150000,-150000,-97280.349959,99938.734375,24110.798828,353.982493,0.972085,60.000587,0,-11437.855159,147163.4384,-147163.4384,-97278.05522976666,-11436.913367266669,-100000,-23990
2025-08-14T21:23:22.000+00:00,0,43,-95216,150000,-150000,-97274.972271,99920.078125,24140.460937,353.963135,0.972085,60.000587,0,-12772.107678,147130.1952,-147130.1952,-97274.48296443332,-12153.135431566667,-100000,-25290
2025-08-14T21:23:23.000+00:00,0,43,-95167,150000,-150000,-97276.620934,99920.078125,24216.568359,353.94045,0.972085,60.000587,0,-12764.502191,147093.5856,-147093.5856,-97276.50515196774,-12766.206428387095,-100000,-25290
2025-08-14T21:23:24.000+00:00,0,43,-95092,150000,-150000,-97284.642442,99920.078125,24233.216797,353.933034,0.972085,60.000587,0,-12764.891818,146963.1376,-146963.1376,-97284.80595600001,-12574.942664100001,-100000,-25290
2025-08-14T21:23:25.000+00:00,0,43,-95089,150000,-150000,-97285.094982,99896.265625,25592.392578,353.918915,0.972085,60.000587,0,-12288.46125,146922.7408,-146922.7408,-97284.59105523334,-12289.667927800001,-100000,-24820
2025-08-14T21:23:26.000+00:00,0,43,-95159,150000,-150000,-97286.877206,99919.0625,25108.972656,353.918915,0.972085,60.000587,0,-12290.765829,146981.232,-146981.232,-97286.07525572221,-12291.268659666668,-100000,-24820
2025-08-14T21:23:27.000+00:00,0,43,-95194,150000,-150000,-97280.744301,99919.0625,25108.972656,353.898621,0.972085,60.000587,0,-11777.896641,147001.8512,-147001.8512,-97278.47224453847,-11778.068384999999,-100000,-24310
2025-08-14T21:23:28.000+00:00,0,43,-95224,150000,-150000,-97282.227057,99919.0625,25108.972656,353.898621,0.972085,60.000587,0,-11782.372988,147028.3616,-147028.3616,-97280.45727409999,-11711.141066799997,-100000,-24310
