"Time (America/Los_Angeles)","Unit #27 (12B3).Batt Power Charge Limit EMS (BattPChLmtEMS)","Unit #27 (12B3).Batt Power Charge Limit (BattPChLmt)","Unit #27 (12B3).Battery Pack Power (BattP)","Unit #27 (12B3).DC kW (DCkW)","Unit #27 (12B3).Max Cell Voltage (CellVMax)","Unit #27 (12B3).PCS Command (PcsCmd)","Unit #27 (12B3).State of Charge (SoC)","Unit #27 (12B3).kW Cmd Received (kWin)","Unit #27 (12B3).kW Measured (kW)"
"2025-12-04 07:55:00",,-2929,17.22,,3.381,,99,0,-6
"2025-12-04 07:55:02",,-2929,17.22,,3.381,,99,0,-7
"2025-12-04 07:55:04",,-2929,18.36,,3.381,,99,0,-7
"2025-12-04 07:55:06",,-2929,17.22,,3.381,,99,0,-7
"2025-12-04 07:55:08",,-2929,17.22,,3.381,,99,0,-7
"2025-12-04 07:55:10",,-2929,17.22,,3.381,,99,0,-8
"2025-12-04 07:55:12",,-2929,17.22,,3.381,,99,0,-7
"2025-12-04 07:55:14",,-2929,17.22,,3.381,,99,0,-7
"2025-12-04 07:55:16",,-2929,18.36,,3.381,,99,0,-6
"2025-12-04 07:55:18",,-2929,17.22,,3.381,,99,0,-5
"2025-12-04 07:55:20",,-2929,18.36,,3.381,,99,0,-5
"2025-12-04 07:55:22",,-2929,17.22,,3.38,,99,0,-5
"2025-12-04 07:55:24",,-2928,17.22,,3.381,,99,0,-4
"2025-12-04 07:55:26",,-2928,17.22,,3.381,,99,0,-4
"2025-12-04 07:55:28",,-2928,17.22,,3.38,,99,0,-3
"2025-12-04 07:55:30",,-2928,17.22,,3.38,,99,0,-3
"2025-12-04 07:55:32",,-2928,17.22,,3.38,,99,0,-2
"2025-12-04 07:55:34",,-2928,17.22,,3.381,,99,0,-3
"2025-12-04 07:55:36",,-2928,17.22,,3.381,,99,0,-3
"2025-12-04 07:55:38",,-2928,17.22,,3.38,,99,0,-3
"2025-12-04 07:55:40",,-2928,17.22,,3.38,,99,0,-4
"2025-12-04 07:55:42",,-2928,17.22,,3.38,,99,0,-5
"2025-12-04 07:55:44",,-2928,17.22,,3.38,,99,0,-7
"2025-12-04 07:55:46",,-2928,17.22,,3.38,,99,0,-7
"2025-12-04 07:55:48",,-2928,17.22,,3.38,,99,0,-7
"2025-12-04 07:55:50",,-2928,17.22,,3.38,,99,0,-7
"2025-12-04 07:55:52",,-2928,17.22,,3.38,,99,0,-6
"2025-12-04 07:55:54",,-2928,17.22,,3.38,,99,0,-5
"2025-12-04 07:55:56",,-2928,17.22,,3.38,,99,0,-5
"2025-12-04 07:55:58",,-2928,17.22,,3.38,,99,0,-4
"2025-12-04 07:56:00",,-2928,17.22,,3.38,,99,0,-4
"2025-12-04 07:56:02",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:04",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:06",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:08",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:10",,-2928,17.21,,3.38,,99,0,-2
"2025-12-04 07:56:12",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:14",,-2928,17.21,,3.38,,99,0,-4
"2025-12-04 07:56:16",,-2928,17.21,,3.379,,99,0,-5
"2025-12-04 07:56:18",,-2928,17.21,,3.38,,99,0,-6
"2025-12-04 07:56:20",,-2928,17.21,,3.38,,99,0,-7
"2025-12-04 07:56:22",,-2928,17.21,,3.38,,99,0,-7
"2025-12-04 07:56:24",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:26",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:28",,-2928,17.21,,3.38,,99,0,-6
"2025-12-04 07:56:30",,-2928,17.21,,3.379,,99,0,-5
"2025-12-04 07:56:32",,-2928,17.21,,3.38,,99,0,-4
"2025-12-04 07:56:34",,-2928,17.21,,3.379,,99,0,-3
"2025-12-04 07:56:36",,-2928,17.21,,3.38,,99,0,-3
"2025-12-04 07:56:38",,-2928,17.21,,3.379,,99,0,-2
"2025-12-04 07:56:40",,-2928,17.21,,3.379,,99,0,-3
"2025-12-04 07:56:42",,-2928,17.21,,3.379,,99,0,-4
"2025-12-04 07:56:44",,-2928,17.21,,3.379,,99,0,-5
"2025-12-04 07:56:46",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:48",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:50",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:52",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:56:54",,-2928,18.36,,3.379,,99,0,-7
"2025-12-04 07:56:56",,-2928,17.21,,3.379,,99,0,-6
"2025-12-04 07:56:58",,-2928,17.21,,3.379,,99,0,-4
"2025-12-04 07:57:00",,-2928,17.21,,3.379,,99,0,-4
"2025-12-04 07:57:02",,-2928,17.21,,3.379,,99,0,-3
"2025-12-04 07:57:04",,-2928,18.36,,3.379,,99,0,-3
"2025-12-04 07:57:06",,-2928,17.21,,3.379,,99,0,-3
"2025-12-04 07:57:08",,-2928,17.21,,3.379,,99,0,-4
"2025-12-04 07:57:10",,-2928,17.21,,3.379,,99,0,-4
"2025-12-04 07:57:12",,-2928,17.21,,3.379,,99,0,-6
"2025-12-04 07:57:14",,-2928,17.21,,3.379,,99,0,-6
"2025-12-04 07:57:16",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:57:18",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:57:20",,-2928,17.21,,3.379,,99,0,-6
"2025-12-04 07:57:22",,-2928,17.21,,3.379,,99,0,-7
"2025-12-04 07:57:24",,-2928,17.21,,3.378,,99,0,-5
"2025-12-04 07:57:26",,-2928,17.21,,3.378,,99,0,-5
"2025-12-04 07:57:28",,-2928,17.21,,3.378,,99,0,-5
"2025-12-04 07:57:30",,-2928,18.36,,3.379,,99,0,-4
"2025-12-04 07:57:32",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:34",,-2928,17.21,,3.379,,99,0,-3
"2025-12-04 07:57:36",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:38",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:40",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:42",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:44",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:46",,-2928,17.21,,3.378,,99,0,-3
"2025-12-04 07:57:48",,-2928,17.21,,3.378,,99,0,-4
"2025-12-04 07:57:50",,-2928,18.36,,3.378,,99,0,-4
"2025-12-04 07:57:52",,-2928,18.36,,3.378,,99,0,-5
"2025-12-04 07:57:54",,-2928,17.21,,3.378,,99,0,-6
"2025-12-04 07:57:56",,-2928,17.21,,3.378,,99,0,-7
"2025-12-04 07:57:58",,-2928,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:00",,-2927,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:02",,-2927,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:04",,-2927,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:06",,-2927,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:08",,-2927,17.21,,3.378,,99,0,-7
"2025-12-04 07:58:10",,-2927,17.21,,3.378,,99,0,-6
"2025-12-04 07:58:12",,-2927,17.21,,3.377,,99,0,-6
"2025-12-04 07:58:14",,-2927,17.21,,3.378,,99,0,-5
"2025-12-04 07:58:16",,-2927,17.21,,3.378,,99,0,-6
"2025-12-04 07:58:18",,-2927,17.21,,3.378,,99,0,-5
"2025-12-04 07:58:20",,-2927,17.21,,3.378,,99,0,-4
"2025-12-04 07:58:22",,-2927,17.21,,3.378,,99,0,-4
"2025-12-04 07:58:24",,-2927,17.21,,3.378,,99,0,-3
"2025-12-04 07:58:26",,-2927,17.21,,3.378,,99,0,-4
"2025-12-04 07:58:28",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:58:30",,-2927,17.21,,3.378,,99,0,-3
"2025-12-04 07:58:32",,-2927,18.36,,3.377,,99,0,-3
"2025-12-04 07:58:34",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:58:36",,-2927,17.21,,3.378,,99,0,-4
"2025-12-04 07:58:38",,-2927,17.21,,3.377,,99,0,-6
"2025-12-04 07:58:40",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 07:58:42",,-2927,17.21,,3.377,,99,0,-8
"2025-12-04 07:58:44",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 07:58:46",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 07:58:48",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 07:58:50",,-2927,17.21,,3.377,,99,0,-6
"2025-12-04 07:58:52",,-2927,17.21,,3.377,,99,0,-6
"2025-12-04 07:58:54",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:58:56",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:58:58",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:59:00",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:02",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:04",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:06",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:08",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:10",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:12",,-2927,17.21,,3.377,,99,0,-2
"2025-12-04 07:59:14",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:16",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:18",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:20",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:22",,-2927,18.36,,3.377,,99,0,-2
"2025-12-04 07:59:24",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:26",,-2927,18.36,,3.377,,99,0,-3
"2025-12-04 07:59:28",,-2927,17.21,,3.377,,99,0,-2
"2025-12-04 07:59:30",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:32",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:34",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:36",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:38",,-2927,17.21,,3.377,,99,0,-3
"2025-12-04 07:59:40",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:42",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:44",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:46",,-2927,17.21,,3.377,,99,0,-4
"2025-12-04 07:59:48",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:59:50",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:59:52",,-2927,17.21,,3.377,,99,0,-5
"2025-12-04 07:59:54",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 07:59:56",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 07:59:58",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:00",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:02",,-2927,17.21,,3.376,,99,0,-8
"2025-12-04 08:00:04",,-2927,17.21,,3.377,,99,0,-7
"2025-12-04 08:00:06",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:08",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:10",,-2927,17.21,,3.376,,99,0,-8
"2025-12-04 08:00:12",,-2927,17.21,,3.376,,99,0,-8
"2025-12-04 08:00:14",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:16",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:18",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:20",,-2927,17.21,,3.376,,99,0,-8
"2025-12-04 08:00:22",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:24",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:26",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:28",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:30",,-2927,17.21,,3.376,,99,0,-7
"2025-12-04 08:00:32",,-2927,17.21,,3.376,,99,0,-6
"2025-12-04 08:00:34",,-2927,17.21,,3.376,,99,0,-5
"2025-12-04 08:00:36",,-2927,17.21,,3.376,,99,0,-5
"2025-12-04 08:00:38",,-2927,17.21,,3.376,,99,0,-5
"2025-12-04 08:00:40",,-2927,17.21,,3.376,,99,0,-4
"2025-12-04 08:00:42",,-2927,17.21,,3.376,,99,0,-4
"2025-12-04 08:00:44",,-2927,17.21,,3.376,,99,0,-3
"2025-12-04 08:00:46",,-2927,17.21,,3.376,,99,0,-3
"2025-12-04 08:00:48",,-2927,17.21,,3.376,,99,0,-3
"2025-12-04 08:00:50",,-2927,18.35,,3.376,,99,0,-3
"2025-12-04 08:00:52",,-2926,18.35,,3.376,,99,0,-4
"2025-12-04 08:00:54",,-2926,17.21,,3.376,,99,0,-4
"2025-12-04 08:00:56",,-2926,17.21,,3.376,,99,0,-5
"2025-12-04 08:00:58",,-2926,17.21,,3.376,,99,0,-6
"2025-12-04 08:01:00",,-2926,17.21,,3.376,,99,0,-6
"2025-12-04 08:01:02",,-2926,17.21,,3.376,,99,0,-8
"2025-12-04 08:01:04",,-2926,18.35,,3.376,,99,0,-7
"2025-12-04 08:01:06",,-2926,17.21,,3.375,,99,0,-7
"2025-12-04 08:01:08",,-2926,17.21,,3.376,,99,0,-7
"2025-12-04 08:01:10",,-2926,17.21,,3.375,,99,0,-7
"2025-12-04 08:01:12",,-2926,17.21,,3.376,,99,0,-7
"2025-12-04 08:01:14",,-2926,17.21,,3.375,,99,0,-6
"2025-12-04 08:01:16",,-2926,17.2,,3.375,,99,0,-7
"2025-12-04 08:01:18",,-2926,17.2,,3.375,,99,0,-7
"2025-12-04 08:01:20",,-2926,18.35,,3.375,,99,0,-7
"2025-12-04 08:01:22",,-2926,17.2,,3.375,,99,0,-7
"2025-12-04 08:01:24",,-2926,17.2,,3.375,,99,0,-7
"2025-12-04 08:01:26",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:01:28",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:01:30",,-2926,16.06,,3.375,,99,0,-5
"2025-12-04 08:01:32",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:34",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:01:36",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:38",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:01:40",,-2926,18.35,,3.375,,99,0,-4
"2025-12-04 08:01:42",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:01:44",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:01:46",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:48",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:50",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:01:52",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:54",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:01:56",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:01:58",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:00",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:02",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:04",,-2926,18.35,,3.375,,99,0,-6
"2025-12-04 08:02:06",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:08",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:10",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:12",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:14",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:16",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:02:18",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:02:20",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:02:22",,-2926,17.2,,3.374,,99,0,-3
"2025-12-04 08:02:24",,-2926,17.2,,3.375,,99,0,-3
"2025-12-04 08:02:26",,-2926,16.06,,3.375,,99,0,-3
"2025-12-04 08:02:28",,-2926,16.06,,3.375,,99,0,-3
"2025-12-04 08:02:30",,-2926,16.06,,3.375,,99,0,-4
"2025-12-04 08:02:32",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:02:34",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:36",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:38",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:40",,-2926,17.2,,3.375,,99,0,-5
"2025-12-04 08:02:42",,-2926,17.2,,3.374,,99,0,-6
"2025-12-04 08:02:44",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:46",,-2926,17.2,,3.375,,99,0,-7
"2025-12-04 08:02:48",,-2926,17.2,,3.374,,99,0,-6
"2025-12-04 08:02:50",,-2926,17.2,,3.374,,99,0,-6
"2025-12-04 08:02:52",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:54",,-2926,17.2,,3.375,,99,0,-6
"2025-12-04 08:02:56",,-2926,16.06,,3.375,,99,0,-5
"2025-12-04 08:02:58",,-2926,17.2,,3.374,,99,0,-5
"2025-12-04 08:03:00",,-2926,17.2,,3.374,,99,0,-4
"2025-12-04 08:03:02",,-2926,16.05,,3.374,,99,0,-4
"2025-12-04 08:03:04",,-2926,17.2,,3.375,,99,0,-4
"2025-12-04 08:03:06",,-2926,17.2,,3.374,,99,0,-3
"2025-12-04 08:03:08",,-2926,17.2,,3.374,,99,0,-3
"2025-12-04 08:03:10",,-2926,16.05,,3.375,,99,0,-4
"2025-12-04 08:03:12",,-2926,16.05,,3.374,,99,0,-4
"2025-12-04 08:03:14",,-2926,16.05,,3.375,,99,0,-5
"2025-12-04 08:03:16",,-2926,16.05,,3.375,,99,0,-6
"2025-12-04 08:03:18",,-2926,17.2,,3.374,,99,0,-7
"2025-12-04 08:03:20",,-2926,16.05,,3.374,,99,0,-8
"2025-12-04 08:03:22",,-2926,16.05,,3.374,,99,0,-7
"2025-12-04 08:03:24",,-2926,16.05,,3.374,,99,0,-6
"2025-12-04 08:03:26",,-2926,16.05,,3.374,,99,0,-6
"2025-12-04 08:03:28",,-2926,16.05,,3.374,,99,0,-5
"2025-12-04 08:03:30",,-2926,16.05,,3.375,,99,0,-4
"2025-12-04 08:03:32",,-2926,16.05,,3.374,,99,0,-4
"2025-12-04 08:03:34",,-2926,16.05,,3.374,,99,0,-3
"2025-12-04 08:03:36",,-2926,16.05,,3.374,,99,0,-3
"2025-12-04 08:03:38",,-2926,17.2,,3.374,,99,0,-3
"2025-12-04 08:03:40",,-2926,17.2,,3.375,,99,0,-3
"2025-12-04 08:03:42",,-2926,17.2,,3.374,,99,0,-4
"2025-12-04 08:03:44",,-2926,16.05,,3.374,,99,0,-5
"2025-12-04 08:03:46",,-2926,17.2,,3.374,,99,0,-7
"2025-12-04 08:03:48",,-2926,16.05,,3.374,,99,0,-7
"2025-12-04 08:03:50",,-2926,17.2,,3.374,,99,0,-8
"2025-12-04 08:03:52",,-2926,16.05,,3.374,,99,0,-8
"2025-12-04 08:03:54",,-2925,17.2,,3.374,,99,0,-7
"2025-12-04 08:03:56",,-2925,17.2,,3.374,,99,0,-6
"2025-12-04 08:03:58",,-2925,16.05,,3.374,,99,0,-5
"2025-12-04 08:04:00",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:02",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:04",,-2925,17.2,,3.374,,99,0,-4
"2025-12-04 08:04:06",,-2925,16.05,,3.374,,99,0,-3
"2025-12-04 08:04:08",,-2925,16.05,,3.374,,99,0,-3
"2025-12-04 08:04:10",,-2925,16.05,,3.374,,99,0,-2
"2025-12-04 08:04:12",,-2925,16.05,,3.374,,99,0,-3
"2025-12-04 08:04:14",,-2925,17.2,,3.374,,99,0,-4
"2025-12-04 08:04:16",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:18",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:20",,-2925,17.2,,3.374,,99,0,-6
"2025-12-04 08:04:22",,-2925,17.2,,3.374,,99,0,-7
"2025-12-04 08:04:24",,-2925,16.05,,3.374,,99,0,-7
"2025-12-04 08:04:26",,-2925,16.05,,3.374,,99,0,-6
"2025-12-04 08:04:28",,-2925,17.2,,3.374,,99,0,-6
"2025-12-04 08:04:30",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:32",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:34",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:36",,-2925,17.2,,3.374,,99,0,-4
"2025-12-04 08:04:38",,-2925,16.05,,3.374,,99,0,-3
"2025-12-04 08:04:40",,-2925,17.2,,3.374,,99,0,-3
"2025-12-04 08:04:42",,-2925,16.05,,3.374,,99,0,-3
"2025-12-04 08:04:44",,-2925,16.05,,3.374,,99,0,-4
"2025-12-04 08:04:46",,-2925,16.05,,3.374,,99,0,-5
"2025-12-04 08:04:48",,-2925,17.2,,3.374,,99,0,-5
"2025-12-04 08:04:50",,-2925,17.2,,3.373,,99,0,-7
"2025-12-04 08:04:52",,-2925,16.05,,3.374,,99,0,-7
"2025-12-04 08:04:54",,-2925,16.05,,3.374,,99,0,-7
"2025-12-04 08:04:56",,-2925,17.2,,3.374,,99,0,-7
"2025-12-04 08:04:58",,-2925,17.2,,3.374,,99,0,-6
"2025-12-04 08:05:00",,-2925,16.05,,3.374,,99,-500,-5
"2025-12-04 08:05:02",,-2925,-240.79,,3.379,,99,-500,-387
"2025-12-04 08:05:04",,-2928,-456.82,,3.38,,99,-500,-487
"2025-12-04 08:05:06",,-2929,-456.86,,3.381,,99,-500,-496
"2025-12-04 08:05:08",,-2930,-456.9,,3.381,,99,-500,-497
"2025-12-04 08:05:10",,-2930,-456.98,,3.381,,99,-500,-496
"2025-12-04 08:05:12",,-2930,-458.21,,3.382,,99,-500,-497
"2025-12-04 08:05:14",,-2931,-457.1,,3.382,,99,-500,-498
"2025-12-04 08:05:16",,-2931,-457.18,,3.382,,99,-500,-499
"2025-12-04 08:05:18",,-2931,-457.22,,3.383,,99,-500,-500
"2025-12-04 08:05:20",,-2931,-457.26,,3.383,,99,-500,-501
"2025-12-04 08:05:22",,-2932,-457.34,,3.383,,99,-1000,-603
"2025-12-04 08:05:24",,-2933,-937.91,,3.389,,99,-1000,-961
"2025-12-04 08:05:26",,-2936,-942.91,,3.39,,99,-1000,-999
"2025-12-04 08:05:28",,-2937,-945.46,,3.391,,99,-1000,-1003
"2025-12-04 08:05:30",,-2938,-944.56,,3.392,,99,-1000,-1002
"2025-12-04 08:05:32",,-2938,-944.8,,3.393,,99,-1000,-1002
"2025-12-04 08:05:34",,-2939,-943.82,,3.394,,99,-1000,-1001
"2025-12-04 08:05:36",,-2939,-945.3,,3.395,,99,-1000,-1000
"2025-12-04 08:05:38",,-2940,-944.31,,3.395,,99,-1000,-999
"2025-12-04 08:05:40",,-2940,-943.4,,3.396,,99,-1000,-998
"2025-12-04 08:05:42",,-2941,-945.87,,3.396,,99,-1000,-1000
"2025-12-04 08:05:44",,-2941,-944.88,,3.397,,99,-1000,-1000
"2025-12-04 08:05:46",,-2942,-1121.88,,3.4,,99,-1500,-1343
"2025-12-04 08:05:48",,-2945,-1425.1,,3.404,,99,-1500,-1486
"2025-12-04 08:05:50",,-2947,-1425.96,,3.406,,99,-1500,-1505
"2025-12-04 08:05:52",,-2948,-1427.74,,3.407,,99,-1500,-1505
"2025-12-04 08:05:54",,-2948,-1426.95,,3.408,,99,-1500,-1506
"2025-12-04 08:05:56",,-2949,-1426.66,,3.409,,99,-1500,-1505
"2025-12-04 08:05:58",,-2950,-1427.03,,3.41,,99,-1500,-1503
"2025-12-04 08:06:00",,-2951,-1425.2,,3.411,,99,-1500,-1502
"2025-12-04 08:06:02",,-2952,-1426.85,,3.412,,99,-1500,-1503
"2025-12-04 08:06:04",,-2952,-1428.38,,3.414,,99,-1500,-1500
"2025-12-04 08:06:06",,-2953,-1426.43,,3.416,,99,-1500,-1500
"2025-12-04 08:06:08",,-2954,-1428.33,,3.417,,99,-2000,-1736
"2025-12-04 08:06:10",,-2956,-1907.18,,3.425,,99,-2000,-1949
"2025-12-04 08:06:12",,-2959,-1909.65,,3.428,,99,-2000,-1996
"2025-12-04 08:06:14",,-2960,-1909.3,,3.431,,99,-2000,-2003
"2025-12-04 08:06:16",,-2962,-1910.29,,3.433,,99,-2000,-2002
"2025-12-04 08:06:18",,-2963,-1910.6,,3.435,,99,-2000,-2002
"2025-12-04 08:06:20",,-2964,-1910.09,,3.438,,99,-2000,-2005
"2025-12-04 08:06:22",,-2965,-1911.07,,3.44,,99,-2000,-2005
"2025-12-04 08:06:24",,-2966,-1911.73,,3.443,,99,-2000,-2007
"2025-12-04 08:06:26",,-2967,-1912.71,,3.446,,99,-2000,-2007
"2025-12-04 08:06:28",,-2968,-1914.02,,3.449,,99,-2350,-2144
"2025-12-04 08:06:30",,-2970,-2249.16,,3.456,,99,-2350,-2337
"2025-12-04 08:06:32",,-2973,-2251.46,,3.46,,99,-2350,-2355
"2025-12-04 08:06:34",,-2974,-2250.28,,3.465,,99,-2350,-2354
"2025-12-04 08:06:36",,-2976,-2249.47,,3.469,,99,-2350,-2355
"2025-12-04 08:06:38",,-2977,-2250.22,,3.473,,99,-2350,-2356
"2025-12-04 08:06:40",,-2978,-2252.54,,3.477,,99,-2350,-2370
"2025-12-04 08:06:42",,-2980,-2564.75,,3.481,,99,-2350,-2767
"2025-12-04 08:06:44",,-2984,-2271.29,,3.485,,99,-2350,-2423
"2025-12-04 08:06:46",,-2983,-2253.84,,3.489,,99,-2350,-2377
"2025-12-04 08:06:48",,-2984,-2556.62,,3.494,,99,-2350,-2772
"2025-12-04 08:06:50",,-2989,-2478.89,,3.498,,99,-2350,-2421
"2025-12-04 08:06:52",,-2987,-2254.34,,3.502,,99,-2350,-2372
"2025-12-04 08:06:54",,-2989,-2744.04,,3.507,,99,-2350,-2772
"2025-12-04 08:06:56",,-2992,-2284.72,,3.511,,99,-2350,-2480
"2025-12-04 08:06:58",,-2991,-2528.2,,3.516,,99,-2350,-2778
"2025-12-04 08:07:00",,-2995,-2489.17,,3.521,,99,-2350,-2467
"2025-12-04 08:07:02",,-2994,-2524.66,,3.525,,99,-2350,-2766
"2025-12-04 08:07:04",,-2998,-2289.57,,3.529,,99,-2350,-2471
"2025-12-04 08:07:06",,-2997,-2719.58,,3.534,,99,-2350,-2778
"2025-12-04 08:07:08",,-3001,-2510.02,,3.538,,99,-2350,-2465
"2025-12-04 08:07:10",,-2999,-2509.69,,3.543,,99,-2350,-2765
"2025-12-04 08:07:12",,-3003,-2513.12,,3.547,,99,-2350,-2477
"2025-12-04 08:07:14",,-2994,-2696.7,,3.552,,99,-2350,-2770
"2025-12-04 08:07:16",,-3005,-2322.22,,3.557,,99,-2350,-2460
"2025-12-04 08:07:18",,-3004,-2486.34,,3.561,,99,-2350,-2765
"2025-12-04 08:07:20",,-2973,-2533.41,,3.565,,99,-2350,-2476
"2025-12-04 08:07:22",,-2959,-2512.16,,3.57,,99,-2350,-2823
"2025-12-04 08:07:24",,-2950,-2819.6,,3.575,,99,-2350,-2927
